# Date / Time Dis-charge, ft3/s,
05/31/2016 09:00   CDT 30,000P
05/31/2016 09:15   CDT 30,200P
05/31/2016 09:30   CDT 30,200P
05/31/2016 09:45   CDT 30,200P
05/31/2016 10:00   CDT 30,300P
05/31/2016 10:15   CDT 30,300P
05/31/2016 10:30   CDT 30,300P
05/31/2016 10:45   CDT 30,400P
05/31/2016 11:00   CDT 30,400P
05/31/2016 11:15   CDT 30,400P
05/31/2016 11:30   CDT 30,400P
05/31/2016 11:45   CDT 30,400P
05/31/2016 12:00   CDT 30,500P
05/31/2016 12:15   CDT 30,500P
05/31/2016 12:30   CDT 30,500P
05/31/2016 12:45   CDT 30,600P
05/31/2016 13:00   CDT 30,500P
05/31/2016 13:15   CDT 30,600P
05/31/2016 13:30   CDT 30,600P
05/31/2016 13:45   CDT 30,600P
05/31/2016 14:00   CDT 30,700P
05/31/2016 14:15   CDT 30,800P
05/31/2016 14:30   CDT 30,800P
05/31/2016 14:45   CDT 30,800P
05/31/2016 15:00   CDT 30,900P
05/31/2016 15:15   CDT 30,800P
05/31/2016 15:30   CDT 30,800P
05/31/2016 15:45   CDT 30,800P
05/31/2016 16:00   CDT 30,900P
05/31/2016 16:15   CDT 30,900P
05/31/2016 16:30   CDT 30,900P
05/31/2016 16:45   CDT 30,900P
05/31/2016 17:00   CDT 30,800P
05/31/2016 17:15   CDT 30,900P
05/31/2016 17:30   CDT 31,000P
05/31/2016 17:45   CDT 30,900P
05/31/2016 18:00   CDT 30,900P
05/31/2016 18:15   CDT 30,900P
05/31/2016 18:30   CDT 31,000P
05/31/2016 18:45   CDT 31,000P
05/31/2016 19:00   CDT 31,100P
05/31/2016 19:15   CDT 31,100P
05/31/2016 19:30   CDT 31,100P
05/31/2016 19:45   CDT 31,100P
05/31/2016 20:00   CDT 31,100P
05/31/2016 20:15   CDT 31,100P
05/31/2016 20:30   CDT 31,100P
05/31/2016 20:45   CDT 31,200P
05/31/2016 21:00   CDT 31,200P
05/31/2016 21:15   CDT 31,200P
05/31/2016 21:30   CDT 31,200P
05/31/2016 21:45   CDT 31,200P
05/31/2016 22:00   CDT 31,200P
05/31/2016 22:15   CDT 31,200P
05/31/2016 22:30   CDT 31,200P
05/31/2016 22:45   CDT 31,200P
05/31/2016 23:00   CDT 31,200P
05/31/2016 23:15   CDT 31,200P
05/31/2016 23:30   CDT 31,200P
05/31/2016 23:45   CDT 31,200P
06/01/2016 00:00   CDT 31,300P
06/01/2016 00:15   CDT 31,300P
06/01/2016 00:30   CDT 31,300P
06/01/2016 00:45   CDT 31,300P
06/01/2016 01:00   CDT 31,300P
06/01/2016 01:15   CDT 31,300P
06/01/2016 01:30   CDT 31,300P
06/01/2016 01:45   CDT 31,300P
06/01/2016 02:00   CDT 31,300P
06/01/2016 02:15   CDT 31,300P
06/01/2016 02:30   CDT 31,300P
06/01/2016 02:45   CDT 31,300P
06/01/2016 03:00   CDT 31,300P
06/01/2016 03:15   CDT 31,300P
06/01/2016 03:30   CDT 31,300P
06/01/2016 03:45   CDT 31,300P
06/01/2016 04:00   CDT 31,300P
06/01/2016 04:15   CDT 31,300P
06/01/2016 04:30   CDT 31,400P
06/01/2016 04:45   CDT 31,400P
06/01/2016 05:00   CDT 31,400P
06/01/2016 05:15   CDT 31,400P
06/01/2016 05:30   CDT 31,400P
06/01/2016 05:45   CDT 31,400P
06/01/2016 06:00   CDT 31,400P
06/01/2016 06:15   CDT 31,500P
06/01/2016 06:30   CDT 31,400P
06/01/2016 06:45   CDT 31,400P
06/01/2016 07:00   CDT 31,400P
06/01/2016 07:15   CDT 31,400P
06/01/2016 07:30   CDT 31,400P
06/01/2016 07:45   CDT 31,300P
06/01/2016 08:00   CDT 31,300P
06/01/2016 08:15   CDT 31,400P
06/01/2016 08:30   CDT 31,400P
06/01/2016 08:45   CDT 31,400P
06/01/2016 09:00   CDT 31,400P
06/01/2016 09:15   CDT 31,400P
06/01/2016 09:30   CDT 31,400P
06/01/2016 09:45   CDT 31,400P
06/01/2016 10:00   CDT 31,400P
06/01/2016 10:15   CDT 31,400P
06/01/2016 10:30   CDT 31,500P
06/01/2016 10:45   CDT 31,400P
06/01/2016 11:00   CDT 31,400P
06/01/2016 11:15   CDT 31,300P
06/01/2016 11:30   CDT 31,400P
06/01/2016 11:45   CDT 31,400P
06/01/2016 12:00   CDT 31,500P
06/01/2016 12:15   CDT 31,300P
06/01/2016 12:30   CDT 31,300P
06/01/2016 12:45   CDT 31,300P
06/01/2016 13:00   CDT 31,400P
06/01/2016 13:15   CDT 31,400P
06/01/2016 13:30   CDT 31,300P
06/01/2016 13:45   CDT 31,500P
06/01/2016 14:00   CDT 31,400P
06/01/2016 14:15   CDT 31,500P
06/01/2016 14:30   CDT 31,500P
06/01/2016 14:45   CDT 31,300P
06/01/2016 15:00   CDT 31,500P
06/01/2016 15:15   CDT 31,400P
06/01/2016 15:30   CDT 31,400P
06/01/2016 15:45   CDT 31,400P
06/01/2016 16:00   CDT 31,500P
06/01/2016 16:15   CDT 31,500P
06/01/2016 16:30   CDT 31,500P
06/01/2016 16:45   CDT 31,500P
06/01/2016 17:00   CDT 31,400P
06/01/2016 17:15   CDT 31,600P
06/01/2016 17:30   CDT 31,500P
06/01/2016 17:45   CDT 31,500P
06/01/2016 18:00   CDT 31,500P
06/01/2016 18:15   CDT 31,500P
06/01/2016 18:30   CDT 31,500P
06/01/2016 18:45   CDT 31,600P
06/01/2016 19:00   CDT 31,500P
06/01/2016 19:15   CDT 31,500P
06/01/2016 19:30   CDT 31,500P
06/01/2016 19:45   CDT 31,600P
06/01/2016 20:00   CDT 31,500P
06/01/2016 20:15   CDT 31,500P
06/01/2016 20:30   CDT 31,600P
06/01/2016 20:45   CDT 31,600P
06/01/2016 21:00   CDT 31,600P
06/01/2016 21:15   CDT 31,700P
06/01/2016 21:30   CDT 31,600P
06/01/2016 21:45   CDT 31,700P
06/01/2016 22:00   CDT 31,700P
06/01/2016 22:15   CDT 31,700P
06/01/2016 22:30   CDT 31,700P
06/01/2016 22:45   CDT 31,700P
06/01/2016 23:00   CDT 31,700P
06/01/2016 23:15   CDT 31,700P
06/01/2016 23:30   CDT 31,700P
06/01/2016 23:45   CDT 31,700P
06/02/2016 00:00   CDT 31,700P
06/02/2016 00:15   CDT 31,700P
06/02/2016 00:30   CDT 31,700P
06/02/2016 00:45   CDT 31,700P
06/02/2016 01:00   CDT 31,700P
06/02/2016 01:15   CDT 31,700P
06/02/2016 01:30   CDT 31,800P
06/02/2016 01:45   CDT 31,700P
06/02/2016 02:00   CDT 31,700P
