Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Electricity [kWh](Hourly) 
 01/01  01:00:00,0.987571109162300,4.92448334537958,0.000000000000000E+000,4.89651594463121,0.000000000000000E+000,0.125945732459643,0.125945732459643,0.125945732459643,0.154019599327161,3.317992398525795E-002,9.294299910333617E-002,0.406035247778074,0.158803593193625 
 01/01  02:00:00,0.823513066879735,5.86114383683707,0.000000000000000E+000,5.83539322766124,0.000000000000000E+000,0.149547463399981,0.149547463399981,0.149547463399981,8.984479946806206E-002,1.935495279772985E-002,7.618584051012475E-002,0.373851509163160,9.808448822547754E-002 
 01/01  03:00:00,0.766798736084379,6.26211473956612,0.000000000000000E+000,6.23666268817783,0.000000000000000E+000,0.158869556283475,0.158869556283475,0.158869556283475,6.417484765829316E-002,1.382496603892098E-002,6.232654333565033E-002,0.369516998911993,8.144181054084604E-002 
 01/01  04:00:00,0.769682739206843,6.74802997240944,0.000000000000000E+000,6.72293619036621,0.000000000000000E+000,0.170639526203366,0.170639526203366,0.170639526203366,6.417484765829316E-002,1.382496603892098E-002,5.397647371529803E-002,0.364315586610592,8.610732566517153E-002 
 01/01  05:00:00,0.825519797132456,7.10820483642871,0.000000000000000E+000,7.08405897536092,0.000000000000000E+000,0.179362240962469,0.179362240962469,0.179362240962469,6.417484765829316E-002,1.382496603892098E-002,6.582291696649339E-002,0.350553516563136,0.135137295627944 
 01/01  06:00:00,1.09566568245873,7.27779596119258,0.000000000000000E+000,7.25085112086656,0.000000000000000E+000,0.183118689052044,0.183118689052044,0.183118689052044,6.417484765829316E-002,1.382496603892098E-002,8.007824464053613E-002,0.391189550167829,0.346635371585909 
 01/01  07:00:00,1.73719781767105,8.16287050782115,0.000000000000000E+000,8.13173839452479,0.000000000000000E+000,0.205403686152109,0.205403686152109,0.205403686152109,0.147602159173913,3.179742000169565E-002,0.140383655227083,0.451981056440445,0.743385827360606 
 01/01  08:00:00,2.16760176550183,8.10477459752321,0.000000000000000E+000,8.07169439466310,0.000000000000000E+000,0.204264491128886,0.204264491128886,0.204264491128886,0.301621758501075,6.497734398695361E-002,0.228567473812190,0.480263735829312,0.856262936928221 
 01/01  09:00:00,2.07818241825628,6.85569638780564,0.000000000000000E+000,6.82772898705726,0.000000000000000E+000,0.170068659623121,0.170068659623121,0.170068659623121,0.288786798529254,6.221235318185273E-002,0.301128191032485,0.406035247778074,0.833307154796290 
 01/01  10:00:00,1.80075636814643,5.51171964661291,0.000000000000000E+000,5.48791712700080,0.000000000000000E+000,0.136649809290200,0.136649809290200,0.136649809290200,0.147602159173913,3.179742000169565E-002,0.375064854196324,0.345568829774295,0.747429282394800 
 01/01  11:00:00,1.69060920401503,5.30065408613935,0.000000000000000E+000,5.27629177067559,0.000000000000000E+000,0.133317345705936,0.133317345705936,0.133317345705936,0.121932239230273,2.626743839149390E-002,0.395793165817765,0.353696036495233,0.642958965059124 
 01/01  12:00:00,1.56299595470283,3.30237523809560,0.000000000000000E+000,3.27800545868716,0.000000000000000E+000,8.247244486031227E-002,8.247244486031227E-002,8.247244486031227E-002,0.121932239230273,2.626743839149390E-002,0.413608816278677,0.353804399251512,0.548266603375360 
 01/01  13:00:00,1.43856127350180,2.01688505073398,0.000000000000000E+000,1.99292578828341,0.000000000000000E+000,5.046578740058679E-002,5.046578740058679E-002,5.046578740058679E-002,0.121932239230273,2.626743839149390E-002,0.399656799716067,0.347844447656158,0.475750547792020 
 01/01  14:00:00,1.35101119510153,1.34804268365352,0.000000000000000E+000,1.32325492334251,0.000000000000000E+000,3.393034434703043E-002,3.393034434703043E-002,3.393034434703043E-002,0.121932239230273,2.626743839149390E-002,0.361436104744461,0.359872713603146,0.430928341469922 
 01/01  15:00:00,1.29461732227707,0.859742031315314,0.000000000000000E+000,0.833558513347527,0.000000000000000E+000,2.155240163795043E-002,2.155240163795043E-002,2.155240163795043E-002,0.128349679383521,2.764992521303248E-002,0.331768008611008,0.380136549027352,0.388516745089011 
 01/01  16:00:00,1.36115103341052,0.606536466122288,0.000000000000000E+000,0.578897478940213,0.000000000000000E+000,1.498897235163496E-002,1.498897235163496E-002,1.498897235163496E-002,0.160437119145733,3.456241080679652E-002,0.339922860635529,0.401267286501792,0.393328370653831 
 01/01  17:00:00,1.67542765179491,0.757317028090979,0.000000000000000E+000,0.724624950354688,0.000000000000000E+000,1.900136764879696E-002,1.900136764879696E-002,1.900136764879696E-002,0.269534318738862,5.806485839318955E-002,0.389638974367272,0.474628872502794,0.447915246828794 
