Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Electricity [kWh](Hourly) 
 01/01  01:00:00,2.61885185071077,0.000000000000000E+000,1.76732839631525,0.000000000000000E+000,5.485234926064736E-002,1.82218074557589,5.485234926064736E-002,0.128562513350658,2.636944018843528E-002,9.294299910333617E-002,0.405549349774837,0.128171790657611 
 01/01  02:00:00,2.74523742591592,0.000000000000000E+000,2.04407958222548,0.000000000000000E+000,6.360492206928861E-002,2.10768450429477,6.360492206928861E-002,7.499482716199374E-002,1.538217117002709E-002,7.618584051012475E-002,0.373404125092925,8.251094562608230E-002 
 01/01  03:00:00,2.96850534316432,0.000000000000000E+000,2.31488141716396,0.000000000000000E+000,7.214876231613090E-002,2.38703017948009,7.214876231613090E-002,5.356771943759626E-002,1.098726765447209E-002,6.232654333565033E-002,0.369074801903441,7.044381929305729E-002 
 01/01  04:00:00,3.13938300106206,0.000000000000000E+000,2.49028842020112,0.000000000000000E+000,7.773994264409936E-002,2.56802836284522,7.773994264409936E-002,5.356771943759626E-002,1.098726765447209E-002,5.397647371529803E-002,0.363879614076061,7.386855127340040E-002 
 01/01  05:00:00,3.50855235493003,0.000000000000000E+000,2.81495687711178,0.000000000000000E+000,8.785986128932974E-002,2.90281673840109,8.785986128932974E-002,5.356771943759626E-002,1.098726765447209E-002,6.582291696649339E-002,0.350134012949453,0.110148687460922 
 01/01  06:00:00,3.85643968342831,0.000000000000000E+000,2.94577397997638,0.000000000000000E+000,9.167479537717874E-002,3.03744877535358,9.167479537717874E-002,5.356771943759626E-002,1.098726765447209E-002,8.007824464053613E-002,0.390721417850856,0.268561246431289 
 01/01  07:00:00,4.17094233126656,0.000000000000000E+000,2.76459255438179,0.000000000000000E+000,8.590418138363207E-002,2.85049673576543,8.590418138363207E-002,0.123205777980724,2.527070783085009E-002,0.140383655227083,0.451440175583357,0.565070266819113 
 01/01  08:00:00,4.26724889868044,0.000000000000000E+000,2.48709063963508,0.000000000000000E+000,7.666800873570459E-002,2.56375864837078,7.666800873570459E-002,0.251768291331382,5.164014801928536E-002,0.228567473812190,0.479689009394737,0.646750291692058 
 01/01  09:00:00,3.89477379079457,0.000000000000000E+000,2.18762874703157,0.000000000000000E+000,6.734001564008442E-002,2.25496876267166,6.734001564008442E-002,0.241054754093649,4.944269694347590E-002,0.301128191032485,0.405549349774837,0.627555024218465 
 01/01  10:00:00,2.96151566368716,0.000000000000000E+000,1.47100307521857,0.000000000000000E+000,4.499645014256159E-002,1.51599952536113,4.499645014256159E-002,0.123205777980724,2.527070783085009E-002,0.375064854196324,0.345155291281545,0.561744494976603 
 01/01  11:00:00,3.23457172437520,0.000000000000000E+000,1.80813989079529,0.000000000000000E+000,5.636206059975991E-002,1.86450195139505,5.636206059975991E-002,0.101778637007394,2.087580567923118E-002,0.395793165817765,0.353272772261828,0.483274380153936 
 01/01  12:00:00,2.09856119877003,0.000000000000000E+000,0.757329271771088,0.000000000000000E+000,2.340043722198050E-002,0.780729708993067,2.340043722198050E-002,0.101778637007394,2.087580567923118E-002,0.413608816278677,0.353381005341564,0.413112213410095 
 01/01  13:00:00,1.53036055931872,0.000000000000000E+000,0.277583737473340,0.000000000000000E+000,8.552090839117336E-003,0.286135828312457,8.552090839117336E-003,0.101778637007394,2.087580567923118E-002,0.399656799716067,0.347428185956024,0.359410290587547 
 01/01  14:00:00,1.18560204984885,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.101778637007394,2.087580567923118E-002,0.361436104744461,0.359442057806841,0.326994432550917 
 01/01  15:00:00,1.15124991868647,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.107135438875193,2.197453803681636E-002,0.331768008611008,0.379681643717675,0.295615277385780 
 01/01  16:00:00,1.21680550759256,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.133919315218456,2.746817254602046E-002,0.339922860635529,0.400787094266405,0.299633052866145 
 01/01  17:00:00,1.65615361475378,0.000000000000000E+000,0.160719741653730,0.000000000000000E+000,4.970251670456489E-003,0.165689993324187,4.970251670456489E-003,0.224984414988118,4.614652714944218E-002,0.389638974367272,0.474060889248408,0.340557803616353 
 01/01  18:00:00,3.16177833673726,0.000000000000000E+000,1.12811205577769,0.000000000000000E+000,3.582321420692094E-002,1.16393526998461,3.582321420692094E-002,0.417828218263038,8.570068743209509E-002,0.480422251988538,0.575908217281000,0.422908679727987 
 01/01  19:00:00,2.87158897632184,0.000000000000000E+000,0.499015978412797,0.000000000000000E+000,1.568540677533219E-002,0.514701385188129,1.568540677533219E-002,0.621385558775688,0.127452298790557,0.432594366092666,0.625262501641109,0.505117829773685 
 01/01  20:00:00,2.91259439935613,0.000000000000000E+000,0.567423877291286,0.000000000000000E+000,1.784290481202476E-002,0.585266782103309,1.784290481202476E-002,0.658882972356687,0.135143384375571,0.349590930400065,0.645393854472204,0.523241463588294 
 01/01  21:00:00,2.97385425606561,0.000000000000000E+000,0.792624698102223,0.000000000000000E+000,2.501171993618480E-002,0.817636418038408,2.501171993618480E-002,0.567817872587024,0.116465029772149,0.310730546875078,0.667581635818306,0.478547740914642 
 01/01  22:00:00,3.07017293296799,0.000000000000000E+000,1.08127537443613,0.000000000000000E+000,3.411141879981432E-002,1.11538679323595,3.411141879981432E-002,0.476752706319499,9.778667516872755E-002,0.293949375651685,0.651996072336166,0.419226298195970 
 01/01  23:00:00,3.13440329957283,0.000000000000000E+000,1.50994822423597,0.000000000000000E+000,4.755960600164520E-002,1.55750783023761,4.755960600164520E-002,0.358903730206574,7.361468605610173E-002,0.234174255411816,0.564219044669394,0.330908740931323 
 01/01  24:00:00,3.11304254383671,0.000000000000000E+000,1.86779415520595,0.000000000000000E+000,5.856312363189531E-002,1.92635727883784,5.856312363189531E-002,0.246411489463584,5.054142930106109E-002,0.151455748256992,0.490295851208970,0.232905734708269 
 01/02  01:00:00,3.16563812749709,0.000000000000000E+000,2.31111896260125,0.000000000000000E+000,7.221058928539022E-002,2.38332955188664,7.221058928539022E-002,0.128562513350658,2.636944018843528E-002,8.636931076758889E-002,0.405549349774837,0.120382949468923 
