Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 04/06  20:00:00,1.72231302607562,6.06184981052997,0.000000000000000E+000,4.99293588189023,0.000000000000000E+000,0.147400476873564,0.147400476873564,0.147400476873564,0.554747273518103,0.120865296666160,0.285783468298347,0.596404497029846,1.02783495040090 
 04/06  21:00:00,1.74661249105711,5.95651962406914,0.000000000000000E+000,4.98692429316519,0.000000000000000E+000,0.147195307924214,0.147195307924214,0.147195307924214,0.599616518619031,0.130641161964096,0.269566832227902,0.582480656632261,0.929475394958593 
 04/06  22:00:00,1.43398782876216,5.83563036535406,0.000000000000000E+000,5.03056475955881,0.000000000000000E+000,0.148516605296862,0.148516605296862,0.148516605296862,0.448692701787994,9.775868940488895E-002,0.217845457523059,0.504062361059758,0.770346942766847 
 04/06  23:00:00,1.13490623270047,5.86119784130177,0.000000000000000E+000,5.23294568706012,0.000000000000000E+000,0.154518328273288,0.154518328273288,0.154518328273288,0.310005799815561,6.754236523834896E-002,0.147706913176347,0.438020812507328,0.598082282091515 
 04/06  24:00:00,0.833365759979058,5.92417667828205,0.000000000000000E+000,5.48305937939216,0.000000000000000E+000,0.161977254735957,0.161977254735957,0.161977254735957,0.159081899391618,3.465989267914196E-002,9.822476913727689E-002,0.362309930345465,0.416162219210715 
 04/07  01:00:00,0.720563039763021,6.00220181682261,0.000000000000000E+000,5.64603998256279,0.000000000000000E+000,0.166818429450092,0.166818429450092,0.166818429450092,9.789657276243555E-002,2.132916892857149E-002,8.381484540687240E-002,0.333592009525450,0.333184779311027 
 04/07  02:00:00,0.669064000078839,6.12813724839979,0.000000000000000E+000,5.79543775681527,0.000000000000000E+000,0.171196403649578,0.171196403649578,0.171196403649578,6.526438462805398E-002,1.421944655947315E-002,7.154747547045819E-002,0.329724276081677,0.309988837272816 
 04/07  03:00:00,0.665921173726029,6.43585649239927,0.000000000000000E+000,6.09710487909733,0.000000000000000E+000,0.180166244880490,0.180166244880490,0.180166244880490,6.526438462805398E-002,1.421944655947315E-002,6.407608801926525E-002,0.325082995949147,0.316360639754740 
 04/07  04:00:00,0.665576355571103,6.57404021882444,0.000000000000000E+000,6.17028586545538,0.000000000000000E+000,0.182278308377968,0.182278308377968,0.182278308377968,6.526438462805398E-002,1.421944655947315E-002,7.389926005084047E-002,0.312802942265167,0.382209201844611 
 04/07  05:00:00,0.718999715747487,6.86255712804262,0.000000000000000E+000,6.16820108468853,0.000000000000000E+000,0.182174951781442,0.182174951781442,0.182174951781442,6.934340918976298E-002,1.510816208327000E-002,8.619823570287033E-002,0.349062943300542,0.670313385856955 
