Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 01/21  06:00:00,0.819059014649807,8.96853668579841,0.000000000000000E+000,8.21706313753750,0.000000000000000E+000,0.241077530424903,0.241077530424903,0.241077530424903,6.733872589355760E-002,1.467139266972975E-002,8.007824464053613E-002,0.398781107331481,0.724006417292384 
 01/21  07:00:00,1.06097723756460,10.0306715427476,0.000000000000000E+000,8.65822747396891,0.000000000000000E+000,0.254105906115496,0.254105906115496,0.254105906115496,0.154879098812700,3.374420951484601E-002,0.140383655227083,0.460752354204875,1.34070850000597 
 01/21  08:00:00,1.38203994361933,9.94837244216106,0.000000000000000E+000,8.39546316033590,0.000000000000000E+000,0.246328974731338,0.246328974731338,0.246328974731338,0.316492024238656,6.895554827964449E-002,0.228567473812190,0.489583896867899,1.51918786230922 
 01/21  09:00:00,1.34095199372598,9.68960731508718,0.000000000000000E+000,8.17502946779440,0.000000000000000E+000,0.239751324430130,0.239751324430130,0.239751324430130,0.303024287419236,6.602127156697500E-002,0.301128191032485,0.413914905587548,1.48606833489969 
 01/21  10:00:00,1.15604070006301,8.98565121630680,0.000000000000000E+000,7.60675711513957,0.000000000000000E+000,0.222965468093285,0.222965468093285,0.222965468093285,0.154879098812700,3.374420951484601E-002,0.375064854196324,0.352275055756258,1.35463020070778 
 01/21  11:00:00,1.16166259405517,9.13622209525697,0.000000000000000E+000,7.91840308042231,0.000000000000000E+000,0.232378253281256,0.232378253281256,0.232378253281256,0.127943541580951,2.787563787674246E-002,0.395793165817765,0.360559981808849,1.19298446760993 
 01/21  12:00:00,1.13174150537126,7.37781255316974,0.000000000000000E+000,6.30827917007910,0.000000000000000E+000,0.184531048455736,0.184531048455736,0.184531048455736,0.127943541580951,2.787563787674246E-002,0.413608816278677,0.360670447489552,1.04469122724236 
 01/21  13:00:00,1.10195185979696,6.92363074083933,0.000000000000000E+000,5.96684819936196,0.000000000000000E+000,0.174769031882618,0.174769031882618,0.174769031882618,0.127943541580951,2.787563787674246E-002,0.399656799716067,0.354594835050983,0.932358859923613 
 01/21  14:00:00,1.08013503763967,6.98951731260799,0.000000000000000E+000,6.10239585800475,0.000000000000000E+000,0.178911214139088,0.178911214139088,0.178911214139088,0.127943541580951,2.787563787674246E-002,0.361436104744461,0.366856525608822,0.861853215836877 
 01/21  15:00:00,1.07440526809363,6.75506061829962,0.000000000000000E+000,5.93265625128562,0.000000000000000E+000,0.173991400766492,0.173991400766492,0.173991400766492,0.134677451787115,2.934278533945949E-002,0.331768008611008,0.387513607899952,0.795713315646238 
 01/21  16:00:00,1.13302410961031,6.35722380261225,0.000000000000000E+000,5.52638325685929,0.000000000000000E+000,0.161909497788851,0.161909497788851,0.161909497788851,0.168346835632121,3.667848622751551E-002,0.339922860635529,0.409054415636696,0.802665812795478 
 01/21  17:00:00,1.39759664130929,6.46899570991343,0.000000000000000E+000,5.54749453351216,0.000000000000000E+000,0.162563483995739,0.162563483995739,0.162563483995739,0.282822640393651,6.161984739158848E-002,0.389638974367272,0.483839681471435,0.888175405309272 
 01/21  18:00:00,1.93204246597636,8.14254854497696,0.000000000000000E+000,7.04560515988687,0.000000000000000E+000,0.207041378312710,0.207041378312710,0.207041378312710,0.525242070329039,0.114436864645168,0.480422251988538,0.587787887011303,1.05645789924978 
 01/21  19:00:00,2.25535895916641,7.62079207621578,0.000000000000000E+000,6.35710044882690,0.000000000000000E+000,0.186174922277805,0.186174922277805,0.186174922277805,0.781129237083851,0.170188158611418,0.432594366092666,0.638160237411070,1.21973660921569 
 01/21  20:00:00,2.22911925025720,7.94795640348862,0.000000000000000E+000,6.64810031535305,0.000000000000000E+000,0.194984958185614,0.194984958185614,0.194984958185614,0.828266357748276,0.180458136212143,0.349590930400065,0.658706854021501,1.25448586598451 
 01/21  21:00:00,2.08346142722165,8.19860450872080,0.000000000000000E+000,6.98676932036546,0.000000000000000E+000,0.204959238269672,0.204959238269672,0.204959238269672,0.713790552986747,0.155516756835306,0.310730546875078,0.681352318565255,1.16490519837917 
 01/21  22:00:00,1.92142246493990,8.42043044041021,0.000000000000000E+000,7.32997653591859,0.000000000000000E+000,0.215025754750801,0.215025754750801,0.215025754750801,0.599314664632309,0.130575395671233,0.293949375651685,0.665445260544277,1.04461955630482 
 01/21  23:00:00,1.60358401639759,8.63325383333901,0.000000000000000E+000,7.73541135445847,0.000000000000000E+000,0.226972344155734,0.226972344155734,0.226972344155734,0.451169476025773,9.829833361910398E-002,0.234174255411816,0.575857593495570,0.858178724382239 
 01/21  24:00:00,1.28438866220856,8.80120420055676,0.000000000000000E+000,8.11588437178172,0.000000000000000E+000,0.238164851835923,0.238164851835923,0.238164851835923,0.309758114032493,6.748840081692746E-002,0.151455748256992,0.500409533576620,0.650852764152481 
 01/22  01:00:00,0.969844983975500,8.94768260298416,0.000000000000000E+000,8.48622566447218,0.000000000000000E+000,0.249050801404258,0.249050801404258,0.249050801404258,0.161612925425957,3.521133876479848E-002,9.294299910333617E-002,0.413914905587548,0.432947426118867 
 01/22  02:00:00,0.844197749354920,9.05190456737617,0.000000000000000E+000,8.68719551639996,0.000000000000000E+000,0.254979100205609,0.254979100205609,0.254979100205609,9.427424132885273E-002,2.053995520145101E-002,7.618584051012475E-002,0.381106598419282,0.338459299773595 
 01/22  03:00:00,0.797078836226042,9.16082278121922,0.000000000000000E+000,8.82316550193678,0.000000000000000E+000,0.258942189446273,0.258942189446273,0.258942189446273,6.733872589355760E-002,1.467139266972975E-002,6.232654333565033E-002,0.376687971191233,0.311711873021302 
 01/22  04:00:00,0.785333897651321,9.23219060898022,0.000000000000000E+000,8.88775850217300,0.000000000000000E+000,0.260849673165565,0.260849673165565,0.260849673165565,6.733872589355760E-002,1.467139266972975E-002,5.397647371529803E-002,0.371385618517571,0.318851914475853 
 01/22  05:00:00,0.783883211842290,9.33294944929861,0.000000000000000E+000,8.91283840609760,0.000000000000000E+000,0.261581685554393,0.261581685554393,0.261581685554393,6.733872589355760E-002,1.467139266972975E-002,6.582291696649339E-002,0.357356477068514,0.395497146058855 
 01/22  06:00:00,0.841824855972904,9.74096951127160,0.000000000000000E+000,8.98941480997754,0.000000000000000E+000,0.263843371748001,0.263843371748001,0.263843371748001,6.733872589355760E-002,1.467139266972975E-002,8.007824464053613E-002,0.398781107331481,0.724087570325521 
 01/22  07:00:00,1.08260874127591,10.7645563205955,0.000000000000000E+000,9.39148501131266,0.000000000000000E+000,0.275737409826806,0.275737409826806,0.275737409826806,0.154879098812700,3.374420951484601E-002,0.140383655227083,0.460752354204875,1.34133574051003 
 01/22  08:00:00,1.40318221204307,10.6653181859572,0.000000000000000E+000,9.11163232905756,0.000000000000000E+000,0.267471243155077,0.267471243155077,0.267471243155077,0.316492024238656,6.895554827964449E-002,0.228567473812190,0.489583896867899,1.51996443738371 
 01/22  09:00:00,1.36106092619410,10.3705389773025,0.000000000000000E+000,8.85522141253382,0.000000000000000E+000,0.259860256898256,0.259860256898256,0.259860256898256,0.303024287419236,6.602127156697500E-002,0.301128191032485,0.413914905587548,1.48680805237558 
 01/22  10:00:00,1.17597968852534,9.66068515926308,0.000000000000000E+000,8.28121036249363,0.000000000000000E+000,0.242904456555617,0.242904456555617,0.242904456555617,0.154879098812700,3.374420951484601E-002,0.375064854196324,0.352275055756258,1.35521089630997 
 01/22  11:00:00,1.16363568602274,9.20544756147310,0.000000000000000E+000,7.98725156897425,0.000000000000000E+000,0.234351345248834,0.234351345248834,0.234351345248834,0.127943541580951,2.787563787674246E-002,0.395793165817765,0.360559981808849,1.19336144527412 
 01/22  12:00:00,1.14373210876710,7.77941614662663,0.000000000000000E+000,6.70930154348180,0.000000000000000E+000,0.196521651851575,0.196521651851575,0.196521651851575,0.127943541580951,2.787563787674246E-002,0.413608816278677,0.360670447489552,1.04527244729656 
 01/22  13:00:00,1.11670502257721,7.42084851422426,0.000000000000000E+000,6.46386479262161,0.000000000000000E+000,0.189522194662862,0.189522194662862,0.189522194662862,0.127943541580951,2.787563787674246E-002,0.399656799716067,0.354594835050983,0.932560040048916 
