Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 10/08  01:00:00,0.523882608841280,1.44269721883198,0.000000000000000E+000,1.13982088832321,3.051924277285302E-002,3.051924277285302E-002,3.051924277285302E-002,8.082701041155660E-002,1.674644239714320E-002,8.089405516241929E-002,0.299547845818907,0.282242334332723 
 10/08  02:00:00,0.481082966275032,1.68768385044899,0.000000000000000E+000,1.40518702311766,3.762454639946026E-002,3.762454639946026E-002,3.762454639946026E-002,5.388467819363418E-002,1.116429873203984E-002,6.698660335484008E-002,0.296074827316659,0.262102065893556 
 10/08  03:00:00,0.471227221687962,1.79766609997307,0.000000000000000E+000,1.50983634939542,4.042658155025020E-002,4.042658155025020E-002,4.042658155025020E-002,5.388467819363418E-002,1.116429873203984E-002,5.849644581967755E-002,0.291907205113961,0.267722070825818 
 10/08  04:00:00,0.473932138589985,1.93139691978415,0.000000000000000E+000,1.58502428297987,4.243977399316870E-002,4.243977399316870E-002,4.243977399316870E-002,5.388467819363418E-002,1.116429873203984E-002,7.021500402342022E-002,0.280880371369323,0.327024527346454 
 10/08  05:00:00,0.525347478241399,2.16117147349198,0.000000000000000E+000,1.55651986582162,4.167655475735436E-002,4.167655475735436E-002,4.167655475735436E-002,5.837506231069138E-002,1.209465695970983E-002,8.441327210734366E-002,0.313439919827899,0.583060672541226 
 10/08  06:00:00,0.704721773394231,2.44015969698672,0.000000000000000E+000,1.35192999234847,3.619856424028295E-002,3.619856424028295E-002,3.619856424028295E-002,0.121240515617335,2.511967784800620E-002,0.144665999088276,0.362149004321930,1.06328350230484 
 10/08  07:00:00,0.984810405125824,2.67150714579616,0.000000000000000E+000,1.44535466528521,3.870005399498065E-002,3.870005399498065E-002,3.870005399498065E-002,0.246971435988411,5.116970252184926E-002,0.232810738293084,0.384810450049100,1.19964527151031 
 10/08  08:00:00,0.944027742223092,2.40071260520416,0.000000000000000E+000,1.20663878031787,3.230832339792832E-002,3.230832339792832E-002,3.230832339792832E-002,0.220029076254910,4.558755030537107E-002,0.305419771788383,0.325335008198098,1.17166351077858 
 10/08  09:00:00,0.832215554519694,2.22540238952495,0.000000000000000E+000,1.13874772610905,3.049050834757244E-002,3.049050834757244E-002,3.049050834757244E-002,0.107769370145057,2.232859461362140E-002,0.379392669043303,0.276886400091738,1.06758167390709 
 10/08  10:00:00,0.834879784264151,2.19692335981280,0.000000000000000E+000,1.23631108085923,3.310281326307109E-002,3.310281326307109E-002,3.310281326307109E-002,8.531741516529752E-002,1.767680347527147E-002,0.400036430298660,0.283398309783453,0.941090724310499 
 10/08  11:00:00,0.839301511994106,1.58319938622743,0.000000000000000E+000,0.737105421453504,1.973634589169469E-002,1.973634589169469E-002,1.973634589169469E-002,8.531741516529752E-002,1.767680347527147E-002,0.417737799937434,0.283485135246010,0.826566429262395 
 10/08  12:00:00,0.802584011163601,0.818401781015709,0.000000000000000E+000,6.031935050593568E-002,1.615079106595082E-003,1.615079106595082E-003,1.615079106595082E-003,8.531741516529752E-002,1.767680347527147E-002,0.403916966332617,0.278709734805418,0.738883842763371 
