Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 06/21  11:00:00,0.715604700927497,0.794811984302215,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.360615364151980,0.277606950491958,0.775691052225062 
 06/21  12:00:00,0.700321474939976,0.716534063913443,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.350008518647474,0.272930570008939,0.697735230232688 
 06/21  13:00:00,0.678774620644029,0.671006476218657,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.319023878285798,0.282368356074668,0.651557589410624 
 06/21  14:00:00,0.669879915097603,0.625999380138259,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.294229479097109,0.298268049716935,0.605455358782469 
 06/21  15:00:00,0.755742260928492,0.632933149203000,0.000000000000000E+000,0.000000000000000E+000,4.520305070006608E-002,1.326473468711854E-002,5.846778538718450E-002,1.326473468711854E-002,5.278737422232559E-002,1.150102206866029E-002,0.301026121403993,0.314847944156729,0.611247142623615 
 06/21  16:00:00,1.09438592306066,0.691929774858608,0.000000000000000E+000,0.000000000000000E+000,0.231186625378153,6.677173223063138E-002,0.297958357608784,6.677173223063138E-002,5.278737422232559E-002,1.150102206866029E-002,0.342617218823578,0.372409936647711,0.666279029836270 
 06/21  17:00:00,1.58206281702707,0.815980546762062,0.000000000000000E+000,0.000000000000000E+000,0.474339370987271,0.138884593088636,0.613223964075907,0.138884593088636,6.598421150843892E-002,1.437627849646360E-002,0.418947793799472,0.452418555457185,0.784818990994057 
 06/21  18:00:00,1.57256048041512,0.928616450998150,0.000000000000000E+000,0.000000000000000E+000,0.402630775600518,0.120966864597797,0.523597640198313,0.120966864597797,0.105574748444651,2.300204777987350E-002,0.382084005386279,0.491190000916397,0.894784406707272 
 06/21  19:00:00,1.49671598672537,0.948031956251258,0.000000000000000E+000,0.000000000000000E+000,0.307034525675099,0.101714668871438,0.408749194546536,0.101714668871438,0.204551090785182,4.456647098839826E-002,0.314732547256681,0.507004669458972,0.913110633747103 
 06/21  20:00:00,1.29675531705787,0.884709187724803,0.000000000000000E+000,0.000000000000000E+000,2.000876830268861E-002,7.391736627580071E-003,2.740050493026871E-002,7.391736627580071E-003,0.366212416504218,7.978833673111832E-002,0.281807230306979,0.524434814895680,0.848587316652249 
 06/21  21:00:00,1.44320011876366,0.804493669222187,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.531172903478863,0.115729042078660,0.266994958976403,0.512191200540138,0.769215110314752 
 06/21  22:00:00,1.22733233576554,0.673979723712836,0.000000000000000E+000,0.000000000000000E+000,5.822950582242461E-003,2.256619608488437E-003,8.079570190730898E-003,2.256619608488437E-003,0.445393456939481,9.703988622559687E-002,0.216471564029606,0.443235844690528,0.643450652068668 
 06/21  23:00:00,0.926919237370416,0.534288218095077,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.310125839229834,6.756850055550720E-002,0.146949182294076,0.385163701601401,0.507759022900740 
 06/21  24:00:00,0.626482336121673,0.385439301011275,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.158362080870523,3.450306256342797E-002,9.791613045497836E-002,0.318589048543143,0.363495615714765 
 06/22  01:00:00,0.510463749876626,0.318021260302007,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.567709749201676E-002,2.084560181646811E-002,8.349244294370009E-002,0.293336593934840,0.297816906346057 
 06/22  02:00:00,0.455074692432732,0.300407213321520,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.268500009708801E-002,1.365746438951277E-002,7.168462430934135E-002,0.289935589947189,0.280437112744769 
 06/22  03:00:00,0.443504015228467,0.305597668623953,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.268500009708801E-002,1.365746438951277E-002,6.419515189025571E-002,0.285854385162011,0.285908672102241 
 06/22  04:00:00,0.445878899887896,0.485486814387844,0.000000000000000E+000,0.128022622928014,0.000000000000000E+000,3.832177833536564E-003,3.832177833536564E-003,3.832177833536564E-003,6.268500009708801E-002,1.365746438951277E-002,7.353604637693699E-002,0.275056197501220,0.338518949417073 
 06/22  05:00:00,0.502985117090480,1.03340574566545,0.000000000000000E+000,0.444820019730789,0.000000000000000E+000,1.320879992437874E-002,1.320879992437874E-002,1.320879992437874E-002,6.598421150843892E-002,1.437627849646360E-002,8.536320358615601E-002,0.306940609885441,0.567444358461907 
 06/22  06:00:00,0.634783591590461,1.66369417052423,0.000000000000000E+000,0.644987935434777,0.000000000000000E+000,1.894037498377356E-002,1.894037498377356E-002,1.894037498377356E-002,8.907869138789609E-002,1.940797724511937E-002,0.135604843471835,0.354639690812237,0.994279463973429 
 06/22  07:00:00,0.802441002596916,1.54192933698324,0.000000000000000E+000,0.405414189215622,0.000000000000000E+000,1.181316988872843E-002,1.181316988872843E-002,1.181316988872843E-002,0.141866023813768,3.090899202867384E-002,0.208909549344490,0.376831241831655,1.11055987335232 
 06/22  08:00:00,0.746835222634278,1.55152203080908,0.000000000000000E+000,0.450128425715027,0.000000000000000E+000,1.307589711073024E-002,1.307589711073024E-002,1.307589711073024E-002,0.105574748444651,2.300204777987350E-002,0.269481467066278,0.318589048543143,1.07944991979755 
 06/22  09:00:00,0.700730804966937,1.33960661152256,0.000000000000000E+000,0.335995575578982,0.000000000000000E+000,9.735602620143143E-003,9.735602620143143E-003,9.735602620143143E-003,5.938579704502768E-002,1.293865028256194E-002,0.330413698414181,0.271145042915422,0.984935185286904 
 06/22  10:00:00,0.707055452270168,0.953329419192781,0.000000000000000E+000,6.070891973203527E-002,0.000000000000000E+000,1.752766720873205E-003,1.752766720873205E-003,1.752766720873205E-003,5.278737422232559E-002,1.150102206866029E-002,0.346380350176442,0.277521925392267,0.873505423718071 
 06/22  11:00:00,0.715604700927497,0.793682004726040,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.360615364151980,0.277606950491958,0.774561072648885 
 06/22  12:00:00,0.700321474939976,0.715699093129514,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.350008518647474,0.272930570008939,0.696900259448759 
 06/22  13:00:00,0.678774620644029,0.670144973048094,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.319023878285798,0.282368356074668,0.650696086240061 
 06/22  14:00:00,0.669879915097603,0.625336772721923,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.294229479097109,0.298268049716935,0.604792751366133 
 06/22  15:00:00,0.697274475541306,0.632419563905957,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.278737422232559E-002,1.150102206866029E-002,0.301026121403993,0.314847944156729,0.610733557326569 
 06/22  16:00:00,0.796427565451873,0.691298344603278,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.278737422232559E-002,1.150102206866029E-002,0.342617218823578,0.372409936647711,0.665647599580940 
 06/22  17:00:00,0.968838852951159,0.814967129664532,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.598421150843892E-002,1.437627849646360E-002,0.418947793799472,0.452418555457185,0.783805573896530 
 06/22  18:00:00,1.04896284021680,0.927029043698047,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.105574748444651,2.300204777987350E-002,0.382084005386279,0.491190000916397,0.893196999407167 
 06/22  19:00:00,1.08796679217883,0.946279908590749,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.204551090785182,4.456647098839826E-002,0.314732547256681,0.507004669458972,0.911358586086594 
 06/22  20:00:00,1.26935481212760,0.882772278427688,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.366212416504218,7.978833673111832E-002,0.281807230306979,0.524434814895680,0.846650407355134 
 06/22  21:00:00,1.44320011876366,0.802902886896043,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.531172903478863,0.115729042078660,0.266994958976403,0.512191200540138,0.767624327988607 
 06/22  22:00:00,1.21925276557481,0.672679505542543,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.445393456939481,9.703988622559687E-002,0.216471564029606,0.443235844690528,0.642150433898378 
 06/22  23:00:00,0.926919237370416,0.533850754848554,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.310125839229834,6.756850055550720E-002,0.146949182294076,0.385163701601401,0.507321559654217 
 06/22  24:00:00,0.626482336121673,0.385539359927130,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.158362080870523,3.450306256342797E-002,9.791613045497836E-002,0.318589048543143,0.363595674630624 
 06/23  01:00:00,0.510463749876626,0.318063740338661,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.567709749201676E-002,2.084560181646811E-002,8.349244294370009E-002,0.293336593934840,0.297859386382710 
 06/23  02:00:00,0.455074692432732,0.300145884100324,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.268500009708801E-002,1.365746438951277E-002,7.168462430934135E-002,0.289935589947189,0.280175783523572 
 06/23  03:00:00,0.443504015228467,0.305261501215744,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.268500009708801E-002,1.365746438951277E-002,6.419515189025571E-002,0.285854385162011,0.285572504694032 
 06/23  04:00:00,0.446960136138815,0.527067049679014,0.000000000000000E+000,0.170237025000705,0.000000000000000E+000,4.913414084456317E-003,4.913414084456317E-003,4.913414084456317E-003,6.268500009708801E-002,1.365746438951277E-002,7.353604637693699E-002,0.275056197501220,0.337884782635554 
 06/23  05:00:00,0.500973925018875,0.974603762766720,0.000000000000000E+000,0.387353889240294,0.000000000000000E+000,1.119760785277481E-002,1.119760785277481E-002,1.119760785277481E-002,6.598421150843892E-002,1.437627849646360E-002,8.536320358615601E-002,0.306940609885441,0.566108506053679 
 06/23  06:00:00,0.630614951581860,1.52711270163747,0.000000000000000E+000,0.510849133446716,0.000000000000000E+000,1.477173497517313E-002,1.477173497517313E-002,1.477173497517313E-002,8.907869138789609E-002,1.940797724511937E-002,0.135604843471835,0.354639690812237,0.991836797074731 
 06/23  07:00:00,0.803816508499028,1.59108497558921,0.000000000000000E+000,0.456647894888304,0.000000000000000E+000,1.318867579084097E-002,1.318867579084097E-002,1.318867579084097E-002,0.141866023813768,3.090899202867384E-002,0.208909549344490,0.376831241831655,1.10848180628561 
 06/23  08:00:00,0.750902535132886,1.69279890418450,0.000000000000000E+000,0.593559632618696,0.000000000000000E+000,1.714320960933991E-002,1.714320960933991E-002,1.714320960933991E-002,0.105574748444651,2.300204777987350E-002,0.269481467066278,0.318589048543143,1.07729558626930 
 06/23  09:00:00,0.707370880307382,1.56901078047636,0.000000000000000E+000,0.567346951188945,0.000000000000000E+000,1.637567796058792E-002,1.637567796058792E-002,1.637567796058792E-002,5.938579704502768E-002,1.293865028256194E-002,0.330413698414181,0.271145042915422,0.982987978630743 
 06/23  10:00:00,0.716947940593660,1.29490642610554,0.000000000000000E+000,0.404126008468848,0.000000000000000E+000,1.164525504436455E-002,1.164525504436455E-002,1.164525504436455E-002,5.278737422232559E-002,1.150102206866029E-002,0.346380350176442,0.277521925392267,0.871665341894016 
 06/23  11:00:00,0.718514361396190,0.893039920605357,0.000000000000000E+000,0.101313966429816,0.000000000000000E+000,2.909660468692151E-003,2.909660468692151E-003,2.909660468692151E-003,4.948816281097469E-002,1.078220978298593E-002,0.360615364151980,0.277606950491958,0.772605022098387 
 06/23  12:00:00,0.700321474939976,0.714511688611796,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.350008518647474,0.272930570008939,0.695712854931042 
 06/23  13:00:00,0.678774620644029,0.670267099571531,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.319023878285798,0.282368356074668,0.650818212763498 
 06/23  14:00:00,0.669879915097603,0.625815249897030,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.948816281097469E-002,1.078220978298593E-002,0.294229479097109,0.298268049716935,0.605271228541240 
 06/23  15:00:00,0.697274475541306,0.632724747861274,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.278737422232559E-002,1.150102206866029E-002,0.301026121403993,0.314847944156729,0.611038741281885 
 06/23  16:00:00,0.796427565451873,0.691586120696176,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.278737422232559E-002,1.150102206866029E-002,0.342617218823578,0.372409936647711,0.665935375673838 
 06/23  17:00:00,0.968838852951159,0.815056729749070,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.598421150843892E-002,1.437627849646360E-002,0.418947793799472,0.452418555457185,0.783895173981065 
