Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Electricity [kWh](Hourly) 
 01/01  01:00:00,0.874233380371486,0.523499536406430,0.000000000000000E+000,0.495532135658055,0.000000000000000E+000,1.262997404457871E-002,1.262997404457871E-002,1.262997404457871E-002,0.154019599327161,3.317992398525795E-002,9.294299910333617E-002,0.406035247778074,0.158781622817878 
 01/01  02:00:00,0.693943427247500,0.808852394014509,0.000000000000000E+000,0.783101784838663,0.000000000000000E+000,1.997784550282539E-002,1.997784550282539E-002,1.997784550282539E-002,8.984479946806206E-002,1.935495279772985E-002,7.618584051012475E-002,0.373851509163160,9.808446649039985E-002 
 01/01  03:00:00,0.633512525414546,1.02898718458379,0.000000000000000E+000,1.00353513319549,0.000000000000000E+000,2.558334559527152E-002,2.558334559527152E-002,2.558334559527152E-002,6.417484765829316E-002,1.382496603892098E-002,6.232654333565033E-002,0.369516998911993,8.144181055921604E-002 
 01/01  04:00:00,0.630065660997784,1.24375122618329,0.000000000000000E+000,1.21865744414004,0.000000000000000E+000,3.102243917687704E-002,3.102243917687704E-002,3.102243917687704E-002,6.417484765829316E-002,1.382496603892098E-002,5.397647371529803E-002,0.364315586610592,8.610733448260303E-002 
 01/01  05:00:00,0.679173961210406,1.32216317455174,0.000000000000000E+000,1.29801731348395,0.000000000000000E+000,3.301640348817361E-002,3.301640348817361E-002,3.301640348817361E-002,6.417484765829316E-002,1.382496603892098E-002,6.582291696649339E-002,0.350553516563136,0.135137297180189 
 01/01  06:00:00,0.946617173733636,1.36939423134791,0.000000000000000E+000,1.34244939102188,0.000000000000000E+000,3.407017968698305E-002,3.407017968698305E-002,3.407017968698305E-002,6.417484765829316E-002,1.382496603892098E-002,8.007824464053613E-002,0.391189550167829,0.346635372225876 
 01/01  07:00:00,1.56834064547475,1.47267824412924,0.000000000000000E+000,1.44154613083288,0.000000000000000E+000,3.654649406694464E-002,3.654649406694464E-002,3.654649406694464E-002,0.147602159173913,3.179742000169565E-002,0.140383655227083,0.451981056440445,0.743385847249466 
 01/01  08:00:00,1.99622959261174,1.33044250050477,0.000000000000000E+000,1.29736229764467,0.000000000000000E+000,3.289231458512589E-002,3.289231458512589E-002,3.289231458512589E-002,0.301621758501075,6.497734398695361E-002,0.228567473812190,0.480263735829312,0.856262940581879 
 01/01  09:00:00,1.93357056825317,1.03640286099216,0.000000000000000E+000,1.00843546024378,0.000000000000000E+000,2.545680955194021E-002,2.545680955194021E-002,2.545680955194021E-002,0.288786798529254,6.221235318185273E-002,0.301128191032485,0.406035247778074,0.833307154864366 
 01/01  10:00:00,1.68980508237747,1.04014083619987,0.000000000000000E+000,1.01633831658776,0.000000000000000E+000,2.569852629775295E-002,2.569852629775295E-002,2.569852629775295E-002,0.147602159173913,3.179742000169565E-002,0.375064854196324,0.345568829774295,0.747429279618290 
 01/01  11:00:00,1.58541807005242,1.13536592196079,0.000000000000000E+000,1.11100360649704,0.000000000000000E+000,2.812621470202682E-002,2.812621470202682E-002,2.812621470202682E-002,0.121932239230273,2.626743839149390E-002,0.395793165817765,0.353696036495233,0.642958962100430 
 01/01  12:00:00,1.50287277325335,0.905488566532521,0.000000000000000E+000,0.881118787124077,0.000000000000000E+000,2.234926984688310E-002,2.234926984688310E-002,2.234926984688310E-002,0.121932239230273,2.626743839149390E-002,0.413608816278677,0.353804399251512,0.548266596939307 
 01/01  13:00:00,1.40100148944285,0.533375450857228,0.000000000000000E+000,0.509416188406658,0.000000000000000E+000,1.290600525711369E-002,1.290600525711369E-002,1.290600525711369E-002,0.121932239230273,2.626743839149390E-002,0.399656799716067,0.347844447656158,0.475750545876543 
 01/01  14:00:00,1.32303005967102,0.259374601670391,0.000000000000000E+000,0.234586841359381,0.000000000000000E+000,5.949209775299597E-003,5.949209775299597E-003,5.949209775299597E-003,0.121932239230273,2.626743839149390E-002,0.361436104744461,0.359872713603146,0.430928340611147 
 01/01  15:00:00,1.27306326194202,2.618351796778723E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.128349679383521,2.764992521303248E-002,0.331768008611008,0.380136549027352,0.388515086391907 
 01/01  16:00:00,1.34615886836658,2.763898718207414E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.160437119145733,3.456241080679652E-002,0.339922860635529,0.401267286501792,0.393325177961530 
 01/01  17:00:00,1.65629416002877,3.269207773629071E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.269534318738862,5.806485839318955E-002,0.389638974367272,0.474628872502794,0.447783122711453 
 01/01  18:00:00,2.23844628156926,3.971564968831127E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.500563757562266,0.107834727209053,0.480422251988538,0.576598226161501,0.556383305332699 
 01/01  19:00:00,2.67369364862735,4.311920846633611E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.744428156357487,0.160369603992041,0.432594366092666,0.626011643024805,0.663645841845149 
 01/01  20:00:00,2.65812855052564,4.450750217842520E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.789350556091520,0.170047080390905,0.349590930400065,0.646167115692732,0.686328854635214 
 01/01  21:00:00,2.45051336001579,4.603761083959837E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.680253356498389,0.146544632804512,0.310730546875078,0.668381480729962,0.627959329792654 
 01/01  22:00:00,2.20754318487371,4.496280280443291E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.571156156905260,0.123042202380143,0.293949375651685,0.652777243825761,0.549974192795661 
 01/01  23:00:00,1.76929899543481,3.890954366193698E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.429971437884595,9.262726919998608E-002,0.234174255411816,0.564895048483349,0.430986971139862 
 01/01  24:00:00,1.31638084781941,3.381166943958835E-002,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.295204238682502,6.359484000339130E-002,0.151455748256992,0.490883285944670,0.298598721616650 
 01/02  01:00:00,0.849464685240724,0.228523787349181,0.000000000000000E+000,0.200556386600806,0.000000000000000E+000,5.086310640879591E-003,5.086310640879591E-003,5.086310640879591E-003,0.154019599327161,3.317992398525795E-002,8.636931076758889E-002,0.406035247778074,0.148130279426562 
 01/02  02:00:00,0.674615709855769,0.424810192703179,0.000000000000000E+000,0.399059583527334,0.000000000000000E+000,1.015734912024607E-002,1.015734912024607E-002,1.015734912024607E-002,8.984479946806206E-002,1.935495279772985E-002,7.223881327716383E-002,0.373851509163160,9.252427271420645E-002 
 01/02  03:00:00,0.613982115260766,0.524870268579262,0.000000000000000E+000,0.499418217190962,0.000000000000000E+000,1.274309773586875E-002,1.274309773586875E-002,1.274309773586875E-002,6.417484765829316E-002,1.382496603892098E-002,5.971530281942931E-002,0.369516998911993,7.736288878106068E-002 
 01/02  04:00:00,0.607379537903675,0.576593147235888,0.000000000000000E+000,0.551499365192645,0.000000000000000E+000,1.408049441982919E-002,1.408049441982919E-002,1.408049441982919E-002,6.417484765829316E-002,1.382496603892098E-002,5.261106845099969E-002,0.364315586610592,8.172856140984043E-002 
 01/02  05:00:00,0.661186771958769,1.06579795556085,0.000000000000000E+000,1.04165209449307,0.000000000000000E+000,2.665485059129966E-002,2.665485059129966E-002,2.665485059129966E-002,6.417484765829316E-002,1.382496603892098E-002,6.315175921409334E-002,0.350553516563136,0.126182818577825 
 01/02  06:00:00,0.912758149784444,1.20502444436792,0.000000000000000E+000,1.17807960404189,0.000000000000000E+000,3.006846545751006E-002,3.006846545751006E-002,3.006846545751006E-002,6.417484765829316E-002,1.382496603892098E-002,7.598154876300982E-002,0.391189550167829,0.320874758383682 
 01/02  07:00:00,1.49708333264386,1.40563640125050,0.000000000000000E+000,1.37450428795413,0.000000000000000E+000,3.499285506324054E-002,3.499285506324054E-002,3.499285506324054E-002,0.147602159173913,3.179742000169565E-002,0.129758134509170,0.451981056440445,0.684307694140198 
