Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 07/11  20:00:00,3.45479141309581,0.576882685090484,0.000000000000000E+000,0.000000000000000E+000,1.82534258889900,0.498373501237299,2.32371609013630,0.498373501237299,0.294622440282314,6.042996596188410E-002,0.282131553876513,0.478816350778802,0.543899499346974 
 07/11  21:00:00,3.24949380831616,0.528826007581557,0.000000000000000E+000,0.000000000000000E+000,1.54835700682911,0.437989936468258,1.98634694329737,0.437989936468258,0.425863354566872,8.734877232911195E-002,0.267221967130982,0.467637758931825,0.496612857302874 
 07/11  22:00:00,2.72236371391746,0.453367591605566,0.000000000000000E+000,0.000000000000000E+000,1.28126595106346,0.375437347967110,1.65670329903057,0.375437347967110,0.356225329272674,7.306533351667004E-002,0.216614189355009,0.404680550682537,0.425491238285052 
 07/11  23:00:00,2.18567459130144,0.373493299184581,0.000000000000000E+000,0.000000000000000E+000,1.05712378949199,0.317816596476799,1.37494038596878,0.317816596476799,0.246411489463584,5.054142930106109E-002,0.147046405988563,0.351659868519450,0.349269266853501 
 07/11  24:00:00,1.68360304158728,0.286394314239043,0.000000000000000E+000,0.000000000000000E+000,0.859637890632293,0.265100933179578,1.12473882381187,0.265100933179578,0.128562513350658,2.636944018843528E-002,9.798097682479152E-002,0.290876275351520,0.266357349747970 
 07/12  01:00:00,1.39073291540596,0.246478820191330,0.000000000000000E+000,0.000000000000000E+000,0.707089555716406,0.223585863204202,0.930675418920606,0.223585863204202,7.767322809589276E-002,1.593153734881968E-002,8.355728931351325E-002,0.267820429667131,0.228030053846467 
 07/12  02:00:00,1.20481339568697,0.236684827161316,0.000000000000000E+000,0.000000000000000E+000,0.598787013631697,0.193191868453180,0.791978882084877,0.193191868453180,5.088933180326981E-002,1.043790283961559E-002,7.171700163401486E-002,0.264715265265193,0.218449959556684 
 07/12  03:00:00,1.08090452412075,0.239231433164535,0.000000000000000E+000,0.000000000000000E+000,0.510817754847991,0.168467925372074,0.679285680220068,0.168467925372074,5.088933180326981E-002,1.043790283961559E-002,6.422752921492920E-002,0.260989067982868,0.221253244048179 
 07/12  04:00:00,0.989199420709206,0.267832466190767,0.000000000000000E+000,0.000000000000000E+000,0.440073129337736,0.147992980915119,0.588066110252853,0.147992980915119,5.088933180326981E-002,1.043790283961559E-002,7.360089274675015E-002,0.251130171006716,0.250533405574642 
 07/12  05:00:00,1.02043742688002,0.401699703494320,0.000000000000000E+000,0.000000000000000E+000,0.431944380388000,0.143161532784424,0.575105913172424,0.143161532784424,5.356771943759626E-002,1.098726765447209E-002,8.546042728064268E-002,0.280241087274882,0.382395342188535 
 07/12  06:00:00,1.26442347637751,0.649619796120732,0.000000000000000E+000,0.000000000000000E+000,0.527458760512387,0.171889835834628,0.699348596347016,0.171889835834628,7.499482716199374E-002,1.538217117002709E-002,0.135831851626414,0.323791018012060,0.627315504983219 
 07/12  07:00:00,1.42987691295166,0.713601843865521,0.000000000000000E+000,0.000000000000000E+000,0.517041305693769,0.165933150367780,0.682974456061547,0.165933150367780,0.123205777980724,2.527070783085009E-002,0.209298719283835,0.344052215734702,0.689901863448005 
 07/12  08:00:00,1.46605546202752,0.688778543304213,0.000000000000000E+000,0.000000000000000E+000,0.596729406404477,0.180500532395454,0.777229938799929,0.180500532395454,9.374350070356056E-002,1.922772078221432E-002,0.269903014330297,0.290876275351520,0.668741578813141 
 07/12  09:00:00,1.69495507698582,0.628997521887926,0.000000000000000E+000,0.000000000000000E+000,0.809714761940291,0.230424054260594,1.04013881620089,0.230424054260594,5.088933180326981E-002,1.043790283961559E-002,0.330854782137564,0.247559231944487,0.611944444823067 
 07/12  10:00:00,2.26213646750136,0.564801022155090,0.000000000000000E+000,0.000000000000000E+000,1.25850886667237,0.336757657404427,1.59526652407680,0.336757657404427,4.285418219986333E-002,8.789813850790454E-003,0.346769520115789,0.253381415198121,0.547346884952297 
 07/12  11:00:00,2.40003528322105,0.508865222278138,0.000000000000000E+000,0.000000000000000E+000,1.36330316440210,0.355484685938991,1.71878785034109,0.355484685938991,4.285418219986333E-002,8.789813850790454E-003,0.361069380461137,0.253459044308169,0.491405737606842 
 07/12  12:00:00,2.68142542057124,0.464973347027561,0.000000000000000E+000,0.000000000000000E+000,1.60747125170700,0.407518336171636,2.01498958787864,0.407518336171636,4.285418219986333E-002,8.789813850790454E-003,0.350527381326447,0.249189443255505,0.447807973124081 
