Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 10/01  03:00:00,0.544630671488330,2.76578353371041,0.000000000000000E+000,2.46832519291297,0.000000000000000E+000,7.480246113052158E-002,7.480246113052158E-002,7.480246113052158E-002,6.548110759841612E-002,1.426666497289785E-002,5.849644581967755E-002,0.314471978277217,0.275798229888300 
 10/01  04:00:00,0.564650513276258,3.48641311944246,0.000000000000000E+000,3.13469946350040,0.000000000000000E+000,9.498296578585629E-002,9.498296578585629E-002,9.498296578585629E-002,6.548110759841612E-002,1.426666497289785E-002,7.021500402342022E-002,0.302592757206068,0.330871758621681 
 10/01  05:00:00,0.638636237048711,4.32663267819537,0.000000000000000E+000,3.73071244318037,0.000000000000000E+000,0.113048331044252,0.113048331044252,0.113048331044252,7.093786865477342E-002,1.545555417595845E-002,8.441327210734366E-002,0.337669197376786,0.572662352688404 
 10/01  06:00:00,0.873351656711322,5.73787202609031,0.000000000000000E+000,4.68484785274095,0.000000000000000E+000,0.141997596140384,0.141997596140384,0.141997596140384,0.147332498365904,3.209999755497750E-002,0.144665999088276,0.390143551872181,1.02615197745345 
 10/01  07:00:00,1.18622172388919,5.84370755509089,0.000000000000000E+000,4.66153824196869,0.000000000000000E+000,0.141231561425958,0.141231561425958,0.141231561425958,0.300121774506747,6.538886974280395E-002,0.232810738293084,0.414556754231002,1.15361559166195 
 10/01  08:00:00,1.12856671375501,5.43883136079236,0.000000000000000E+000,4.28846110711917,0.000000000000000E+000,0.129914397546528,0.129914397546528,0.129914397546528,0.267381191450022,5.825554909465199E-002,0.305419771788383,0.350483790185822,1.12622973149098 
 10/01  09:00:00,0.966593242863287,4.75479774990780,0.000000000000000E+000,3.70721372050560,0.000000000000000E+000,0.112302927053694,0.112302927053694,0.112302927053694,0.130962248633995,2.853333723090152E-002,0.379392669043303,0.298290047211791,1.02703849290925 
 10/01  10:00:00,0.948794031041401,4.23119029939711,0.000000000000000E+000,3.30286497806306,0.000000000000000E+000,0.100072917239400,0.100072917239400,0.100072917239400,0.103678443352208,2.258889121559851E-002,0.400036430298660,0.305305335245937,0.907296587839870 
 10/01  11:00:00,0.923482347665581,2.70289624440243,0.000000000000000E+000,1.88258813245160,0.000000000000000E+000,5.696632705101518E-002,5.696632705101518E-002,5.696632705101518E-002,0.103678443352208,2.258889121559851E-002,0.417737799937434,0.305398872419725,0.799272935829959 
 10/01  12:00:00,0.876524094595454,1.69654317068420,0.000000000000000E+000,0.958416705421518,0.000000000000000E+000,2.897345214407650E-002,2.897345214407650E-002,2.897345214407650E-002,0.103678443352208,2.258889121559851E-002,0.403916966332617,0.300254327861353,0.717445633609384 
 10/01  13:00:00,0.838461490006441,1.30367656071489,0.000000000000000E+000,0.614619216435455,0.000000000000000E+000,1.857741418198026E-002,1.857741418198026E-002,1.857741418198026E-002,0.103678443352208,2.258889121559851E-002,0.365867773415168,0.310636954151884,0.667661381064303 
 10/01  14:00:00,0.817162715835344,0.956136088994729,0.000000000000000E+000,0.314098518291400,0.000000000000000E+000,9.490440662796956E-003,9.490440662796956E-003,9.490440662796956E-003,0.103678443352208,2.258889121559851E-002,0.336164521264791,0.328128405650351,0.619436836298420 
 10/01  15:00:00,0.849640191218176,0.949631653440812,0.000000000000000E+000,0.300125178025742,0.000000000000000E+000,9.064008761776264E-003,9.064008761776264E-003,9.064008761776264E-003,0.109135221127147,2.377776584844746E-002,0.344183027252082,0.346368154539124,0.625649428806926 
 10/01  16:00:00,0.986556220056350,0.716688030882391,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.136418942816027,2.972221186375047E-002,0.393610230492980,0.409692821193995,0.688469326009673 
 10/01  17:00:00,1.27715866322156,1.04274886518124,0.000000000000000E+000,0.194749025783576,0.000000000000000E+000,5.879502823951996E-003,5.879502823951996E-003,5.879502823951996E-003,0.223727136436326,4.874444275527301E-002,0.483984265787358,0.497711301729051,0.813718622815986 
 10/01  18:00:00,1.52276941211152,0.974938529329866,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.409256912040987,8.916665380401598E-002,0.436869555600276,0.540364252976645,0.937719474980621 
