Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 11/08  08:00:00,0.935976627657700,3.38435410895329,0.000000000000000E+000,2.42609070673955,0.000000000000000E+000,7.111775945205843E-002,7.111775945205843E-002,7.111775945205843E-002,0.190682622720976,3.911088105302981E-002,0.211338511280563,0.378651817091075,0.932180033935036 
 11/08  09:00:00,0.889814105180187,2.91604438330247,0.000000000000000E+000,1.98897759258650,0.000000000000000E+000,5.836447148087649E-002,5.836447148087649E-002,5.836447148087649E-002,0.185529038323112,3.805383058239011E-002,0.272663512968407,0.320128239765401,0.905014809456880 
 11/08  10:00:00,0.788023964990068,2.28208044658452,0.000000000000000E+000,1.43735650677183,0.000000000000000E+000,4.224387107644732E-002,4.224387107644732E-002,4.224387107644732E-002,0.103071687957284,2.114102305215491E-002,0.334037351732395,0.272455019111786,0.825955920534527 
 11/08  11:00:00,0.789286136055490,2.13043046772904,0.000000000000000E+000,1.37759789021792,0.000000000000000E+000,4.095830905855492E-002,4.095830905855492E-002,4.095830905855492E-002,8.761093476369174E-002,1.796985800087490E-002,0.348809312112515,0.278862710059853,0.733623165493588 
 11/08  12:00:00,0.785026044961028,1.35998146170990,0.000000000000000E+000,0.688769685818888,0.000000000000000E+000,2.048782114569705E-002,2.048782114569705E-002,2.048782114569705E-002,8.761093476369174E-002,1.796985800087490E-002,0.364934273051607,0.278948145939160,0.651996478636946 
 11/08  13:00:00,0.759044731368883,0.888493009432172,0.000000000000000E+000,0.281256003122545,0.000000000000000E+000,8.366255669050290E-003,8.366255669050290E-003,8.366255669050290E-003,8.761093476369174E-002,1.796985800087490E-002,0.355773498298021,0.274249172577245,0.588345397064438 
 11/08  14:00:00,0.726340960899809,0.570292277350671,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.761093476369174E-002,1.796985800087490E-002,0.321952600894858,0.283732555180382,0.550747406851209 
 11/08  15:00:00,0.729503178495170,0.533167496034331,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.791810355942018E-002,2.008397258151521E-002,0.296717025683342,0.299709064610896,0.512522086304702 
 11/08  16:00:00,0.805922329279373,0.538357000223650,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.139146778742334,2.854037634663281E-002,0.306791101054537,0.316369061075869,0.516563969371648 
 11/08  17:00:00,1.05092876192309,0.587236294508035,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.252525635495347,5.179548670070621E-002,0.357323476299952,0.374209151367082,0.561458958528621 
 11/08  18:00:00,1.46042336979836,0.768207383655179,0.000000000000000E+000,7.459468508524811E-002,0.000000000000000E+000,2.217962514370786E-003,2.217962514370786E-003,2.217962514370786E-003,0.448361776116323,9.196341822437572E-002,0.448200887087803,0.454604313795488,0.662297355020513 
 11/08  19:00:00,1.67983944625083,0.787285787811324,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.402135745161050,0.493563074759733,0.753286776406511 
 11/08  20:00:00,1.58357245104502,0.804824120044978,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.613276543345842,0.125789046924207,0.319977700404031,0.509454148310937,0.769730454646521 
 11/08  21:00:00,1.51234081345413,0.965673861695696,0.000000000000000E+000,0.212971205606681,0.000000000000000E+000,6.372853420269518E-003,6.372853420269518E-003,6.372853420269518E-003,0.566894283765064,0.116275592688450,0.280754567951364,0.526968503568985,0.716402517202936 
 11/08  22:00:00,1.39024815700952,1.33542628206692,0.000000000000000E+000,0.649592729007240,0.000000000000000E+000,1.961949001395087E-002,1.961949001395087E-002,1.961949001395087E-002,0.479283349001372,9.830573468757482E-002,0.263298834297921,0.514665736948699,0.650380888233200 
 11/08  23:00:00,1.13651732555614,1.79238282034643,0.000000000000000E+000,1.21457369857824,0.000000000000000E+000,3.677126282231061E-002,3.677126282231061E-002,3.677126282231061E-002,0.355597323452631,7.293650975286112E-002,0.210759978638061,0.445377238830273,0.547129383763471 
