Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 03/01  16:00:00,0.806902549695451,3.49836963324283,0.000000000000000E+000,2.89121803695513,0.000000000000000E+000,8.278593718378037E-002,8.278593718378037E-002,8.278593718378037E-002,5.957100023183511E-002,1.221859915096650E-002,0.308215184980723,0.329036816088145,0.584485949210594 
 03/01  17:00:00,0.953722678393963,3.59510834764704,0.000000000000000E+000,2.92901186644984,0.000000000000000E+000,8.470861389012856E-002,8.470861389012856E-002,8.470861389012856E-002,9.134219636560864E-002,1.873518982033986E-002,0.354668780903828,0.389192885354059,0.639286993161116 
 03/01  18:00:00,1.27939197638148,5.32811636115926,0.000000000000000E+000,4.53874977411264,0.000000000000000E+000,0.132389319622880,0.132389319622880,0.132389319622880,0.182684392731217,3.747036600131882E-002,0.438965730037081,0.472807155928983,0.756797343704152 
 03/01  19:00:00,1.49046720191799,4.69676247939956,0.000000000000000E+000,3.79589773862298,0.000000000000000E+000,0.108637489848559,0.108637489848559,0.108637489848559,0.353454629304658,7.249702226557142E-002,0.397477157158294,0.513325867280912,0.865504372652283 
 03/01  20:00:00,1.61798009002338,4.92948835661295,0.000000000000000E+000,4.00960305265440,0.000000000000000E+000,0.114206776103804,0.114206776103804,0.114206776103804,0.528196184766160,0.108338248442179,0.322310632266247,0.529853236384989,0.883386450725848 
 03/01  21:00:00,1.66015771200960,5.31474825379412,0.000000000000000E+000,4.45808378794007,0.000000000000000E+000,0.126640551472603,0.126640551472603,0.126640551472603,0.567910171621143,0.116483974844455,0.285979116882669,0.548068885128730,0.818910830647071 
 03/01  22:00:00,1.53816108331699,5.85485976107248,0.000000000000000E+000,5.07751642676914,0.000000000000000E+000,0.143785262898346,0.143785262898346,0.143785262898346,0.476567975255536,9.774878502411546E-002,0.269710545482451,0.535273502596540,0.740471106922201 
 03/01  23:00:00,1.29085483333601,6.45387197832406,0.000000000000000E+000,5.80603786250513,0.000000000000000E+000,0.163888091100530,0.163888091100530,0.163888091100530,0.357426014690583,7.331159217792682E-002,0.217943504277125,0.463210619029843,0.615925928345834 
 03/01  24:00:00,1.04906606397904,6.98593851370662,0.000000000000000E+000,6.47683095830579,0.000000000000000E+000,0.182173844563737,0.182173844563737,0.182173844563737,0.250198210283408,5.131810906880441E-002,0.147779479178003,0.402521408825089,0.481379934212831 
 03/02  01:00:00,0.798993126826801,7.47578236748891,0.000000000000000E+000,7.11458570103909,0.000000000000000E+000,0.199540979858157,0.199540979858157,0.199540979858157,0.127084797834667,2.606634631026037E-002,9.827947445740333E-002,0.332946516306314,0.338261700314833 
 03/02  02:00:00,0.707809248063590,7.84192596198867,0.000000000000000E+000,7.54768359313802,0.000000000000000E+000,0.211375601661641,0.211375601661641,0.211375601661641,7.545658832404237E-002,1.547689653155732E-002,8.386910965267348E-002,0.306556039833677,0.273125306356478 
 03/02  03:00:00,0.671425422199558,8.13816152363671,0.000000000000000E+000,7.86175646234044,0.000000000000000E+000,0.219546865023086,0.219546865023086,0.219546865023086,5.162820286083813E-002,1.058945250657523E-002,7.158412284098968E-002,0.303001766908070,0.255532834309286 
 03/02  04:00:00,0.664873276590271,8.34267226843322,0.000000000000000E+000,8.06149693611292,0.000000000000000E+000,0.224731813926869,0.224731813926869,0.224731813926869,5.162820286083813E-002,1.058945250657523E-002,6.411215583864807E-002,0.298736639397340,0.260596907941902 
 03/02  05:00:00,0.665689956251831,8.47719883540131,0.000000000000000E+000,8.14510870128339,0.000000000000000E+000,0.226993249505905,0.226993249505905,0.226993249505905,5.162820286083813E-002,1.058945250657523E-002,7.395221645997889E-002,0.287451822858535,0.312289062474836 
 03/02  06:00:00,0.713447596439837,8.61392204923560,0.000000000000000E+000,8.05267856629281,0.000000000000000E+000,0.224327501642565,0.224327501642565,0.224327501642565,5.559960154633677E-002,1.140402514680282E-002,8.626832450802412E-002,0.320773131536108,0.539147078419876 
 03/02  07:00:00,0.889684174950671,10.2538326556461,0.000000000000000E+000,9.26583261279469,0.000000000000000E+000,0.260248011143359,0.260248011143359,0.260248011143359,8.737081097968286E-002,1.792060626862355E-002,0.138447925181248,0.370621809317757,0.962469820340304 
 03/02  08:00:00,1.05697131554058,8.91812573456913,0.000000000000000E+000,7.81263587468834,0.000000000000000E+000,0.217259135301585,0.217259135301585,0.217259135301585,0.154884628531874,3.176836297547005E-002,0.214170712514307,0.393813440157350,1.07836208568538 
 03/02  09:00:00,0.958665975906170,7.79334869713000,0.000000000000000E+000,6.72312832039669,0.000000000000000E+000,0.187060845409644,0.187060845409644,0.187060845409644,0.123113412448741,2.525177639790496E-002,0.275218413283566,0.332946516306314,1.04728541059832 
 03/02  10:00:00,0.866281205646132,6.50572128984745,0.000000000000000E+000,5.53247366475547,0.000000000000000E+000,0.154829366758896,0.154829366758896,0.154829366758896,6.354239891733346E-002,1.303317179119409E-002,0.336436847124624,0.283364408994085,0.953728114282134 
 03/02  11:00:00,0.865772875333810,6.03484792771848,0.000000000000000E+000,5.17153763544372,0.000000000000000E+000,0.146810023830537,0.146810023830537,0.146810023830537,5.162820286083813E-002,1.058945250657523E-002,0.351641513346258,0.290028670729601,0.843331714888960 
 03/02  12:00:00,0.834676659029740,4.29798274548567,0.000000000000000E+000,3.53302345408950,0.000000000000000E+000,0.100410649920283,0.100410649920283,0.100410649920283,5.162820286083813E-002,1.058945250657523E-002,0.366855814129303,0.290117527552739,0.744974593122684 
 03/02  13:00:00,0.792047609048655,3.21102982576233,0.000000000000000E+000,2.52311704345743,0.000000000000000E+000,7.232695711700496E-002,7.232695711700496E-002,7.232695711700496E-002,5.162820286083813E-002,1.058945250657523E-002,0.357197582224207,0.285230402280028,0.668264732853797 
 03/02  14:00:00,0.749136181169121,2.44051326619779,0.000000000000000E+000,1.79722224189861,0.000000000000000E+000,5.200668500677333E-002,5.200668500677333E-002,5.200668500677333E-002,5.162820286083813E-002,1.058945250657523E-002,0.324743319086342,0.295093509648591,0.622963556315657 
 03/02  15:00:00,0.728638822244014,1.97059562246075,0.000000000000000E+000,1.37135350338667,0.000000000000000E+000,3.997247162163199E-002,3.997247162163199E-002,3.997247162163199E-002,5.162820286083813E-002,1.058945250657523E-002,0.299663947619161,0.311709735575808,0.577770045094500 
 03/02  16:00:00,0.762537890968514,1.91652802305847,0.000000000000000E+000,1.31016727414699,0.000000000000000E+000,3.842127845684206E-002,3.842127845684206E-002,3.842127845684206E-002,5.957100023183511E-002,1.221859915096650E-002,0.308215184980723,0.329036816088145,0.583695101834394 
 03/02  17:00:00,0.908430113081723,2.00265635731667,0.000000000000000E+000,1.33746240800908,0.000000000000000E+000,3.941604857788613E-002,3.941604857788613E-002,3.941604857788613E-002,9.134219636560864E-002,1.873518982033986E-002,0.354668780903828,0.389192885354059,0.638384461271505 
 03/02  18:00:00,1.20637115755932,2.79644045910130,0.000000000000000E+000,2.00820629446117,0.000000000000000E+000,5.936850080071986E-002,5.936850080071986E-002,5.936850080071986E-002,0.182684392731217,3.747036600131882E-002,0.438965730037081,0.472807155928983,0.755664921297656 
 03/02  19:00:00,1.42850377218448,2.49528811597876,0.000000000000000E+000,1.59575964799664,0.000000000000000E+000,4.667406011505016E-002,4.667406011505016E-002,4.667406011505016E-002,0.353454629304658,7.249702226557142E-002,0.397477157158294,0.513325867280912,0.864168099857816 
 03/02  20:00:00,1.55264591024465,2.59564000134320,0.000000000000000E+000,1.67711729977441,0.000000000000000E+000,4.887259632507773E-002,4.887259632507773E-002,4.887259632507773E-002,0.528196184766160,0.108338248442179,0.322310632266247,0.529853236384989,0.882023848336106 
