Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Electricity [kWh](Hourly) 
 01/01  01:00:00,2.75824198764992,0.000000000000000E+000,1.90160705654840,0.000000000000000E+000,5.996382596663989E-002,1.96157088251504,5.996382596663989E-002,0.128562513350658,2.636944018843528E-002,9.294299910333617E-002,0.405549349774837,0.128171790657619 
 01/01  02:00:00,2.95527362952160,0.000000000000000E+000,2.24712945566878,0.000000000000000E+000,7.059125223167383E-002,2.31772070790045,7.059125223167383E-002,7.499482716199374E-002,1.538217117002709E-002,7.618584051012475E-002,0.373404125092925,8.251094562608230E-002 
 01/01  03:00:00,3.21414859241684,0.000000000000000E+000,2.55286755969461,0.000000000000000E+000,7.980586936107663E-002,2.63267342905569,7.980586936107663E-002,5.356771943759626E-002,1.098726765447209E-002,6.232654333565033E-002,0.369074801903441,7.044381897000759E-002 
 01/01  04:00:00,3.34797257400333,0.000000000000000E+000,2.69276832723281,0.000000000000000E+000,8.384960678109231E-002,2.77661793401390,8.384960678109231E-002,5.356771943759626E-002,1.098726765447209E-002,5.397647371529803E-002,0.363879614076061,7.386855304600599E-002 
 01/01  05:00:00,3.62943111240676,0.000000000000000E+000,2.93256534651348,0.000000000000000E+000,9.113014547803111E-002,3.02369549199151,9.113014547803111E-002,5.356771943759626E-002,1.098726765447209E-002,6.582291696649339E-002,0.350134012949453,0.110148691347229 
 01/01  06:00:00,3.95187223906393,0.000000000000000E+000,3.03869097589347,0.000000000000000E+000,9.419035254743646E-002,3.13288132844092,9.419035254743646E-002,5.356771943759626E-002,1.098726765447209E-002,8.007824464053613E-002,0.390721417850856,0.268561248979559 
 01/01  07:00:00,5.50121915015705,0.000000000000000E+000,4.05480097558938,0.000000000000000E+000,0.125972577690843,4.18077355328022,0.125972577690843,0.123205777980724,2.527070783085009E-002,0.140383655227083,0.451440175583357,0.565070268194808 
 01/01  08:00:00,4.75154573484113,0.000000000000000E+000,2.95734801750922,0.000000000000000E+000,9.070746698498719E-002,3.04805548449419,9.070746698498719E-002,0.251768291331382,5.164014801928536E-002,0.228567473812190,0.479689009394737,0.646750291729355 
 01/01  09:00:00,4.16320538271153,0.000000000000000E+000,2.44863725550288,0.000000000000000E+000,7.476309908534086E-002,2.52340035458822,7.476309908534086E-002,0.241054754093649,4.944269694347590E-002,0.301128191032485,0.405549349774837,0.627555024218857 
 01/01  10:00:00,3.49531726284938,0.000000000000000E+000,1.98886262927133,0.000000000000000E+000,6.093849525200776E-002,2.04980112452334,6.093849525200776E-002,0.123205777980724,2.527070783085009E-002,0.375064854196324,0.345155291281545,0.561744494976603 
