Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 05/30  19:00:00,1.12016777946075,0.948853196028322,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.203978345343966,4.226202039570926E-002,0.322310632266247,0.536268769176425,0.911912961314680 
 05/30  20:00:00,1.28871158881952,0.883787605426491,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.358419088602172,7.426039566130900E-002,0.285979116882669,0.554704975394967,0.845577414630963 
 05/30  21:00:00,1.39316602615528,0.801719726584165,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.469150166775544,9.720263693352733E-002,0.269710545482451,0.541754664685357,0.764401602499818 
 05/30  22:00:00,1.14534344754039,0.667000197883701,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.367161062892504,7.607163386181841E-002,0.217943504277125,0.468819234230540,0.634706143957453 
 05/30  23:00:00,0.887551864080282,0.801894187225948,0.000000000000000E+000,0.278981932060228,7.469873030938283E-003,7.469873030938283E-003,7.469873030938283E-003,0.256429915930189,5.312939258960007E-002,0.147779479178003,0.407395191073153,0.494849323209861 
 05/30  24:00:00,0.630272176949663,1.16607832608626,0.000000000000000E+000,0.798097679725827,2.136944242163809E-002,2.136944242163809E-002,2.136944242163809E-002,0.131128926465557,2.716844473701840E-002,9.827947445740333E-002,0.336977876589647,0.344768327146616 
 05/31  01:00:00,0.536037202408297,1.47691381242594,0.000000000000000E+000,1.17920629172912,3.157380555597590E-002,3.157380555597590E-002,3.157380555597590E-002,7.867735587933436E-002,1.630105829083620E-002,8.386910965267348E-002,0.310267860751076,0.276335089074809 
 05/31  02:00:00,0.497518838025210,1.79503782621123,0.000000000000000E+000,1.51620873011819,4.059720505461972E-002,4.059720505461972E-002,4.059720505461972E-002,5.245157058622290E-002,1.086737504434908E-002,7.158412284098968E-002,0.306670552220629,0.257704460779690 
 05/31  03:00:00,0.491496229743366,2.01546821026747,0.000000000000000E+000,1.73155988672807,4.636333401165282E-002,4.636333401165282E-002,4.636333401165282E-002,5.245157058622290E-002,1.086737504434908E-002,6.411215583864807E-002,0.302353781984093,0.263081043796443 
 05/31  04:00:00,0.492087202857256,2.15018102825982,0.000000000000000E+000,1.81269261304080,4.853570108838202E-002,4.853570108838202E-002,4.853570108838202E-002,5.245157058622290E-002,1.086737504434908E-002,7.395221645997889E-002,0.290932327399923,0.317447888756055 
