Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 01/01  22:00:00,1.61970692070748,4.54816574294215,0.000000000000000E+000,3.63591564220799,9.735335904345520E-002,9.735335904345520E-002,9.735335904345520E-002,0.493178558008581,0.102181033581641,0.293949375651685,0.617696582143720,0.869700808219423 
 01/01  23:00:00,1.34597796314378,5.00049319401613,0.000000000000000E+000,4.24740884549750,0.113726378450562,0.113726378450562,0.113726378450562,0.371269276267653,7.692280920891813E-002,0.234174255411816,0.534537231526429,0.716263388711314 
 01/01  24:00:00,1.07088997609344,5.50249143769657,0.000000000000000E+000,4.92500522041658,0.131869341507313,0.131869341507313,0.131869341507313,0.254901287993707,5.281267817006874E-002,0.151455748256992,0.464502907886960,0.545489488347103 
 01/02  01:00:00,0.797677970790422,6.02482594997368,0.000000000000000E+000,5.64694476251681,0.151199613814475,0.151199613814475,0.151199613814475,0.132991937463835,2.755443954505400E-002,8.636931076758889E-002,0.384214656921069,0.351415018955410 
 01/02  02:00:00,0.698447767442992,6.40858365569218,0.000000000000000E+000,6.10440656083056,0.163448369583973,0.163448369583973,0.163448369583973,7.757865884929742E-002,1.607342069256627E-002,7.223881327716383E-002,0.353760492761593,0.279808725144532 
 01/02  03:00:00,0.664302750736159,6.73376131267277,0.000000000000000E+000,6.44941665754570,0.172686177917372,0.172686177917372,0.172686177917372,5.541331988790434E-002,1.148101600202945E-002,5.971530281942931E-002,0.349658921831025,0.260258817232779 
 01/02  04:00:00,0.658069146411774,6.95538001998231,0.000000000000000E+000,6.66575327589716,0.178478693078100,0.178478693078100,0.178478693078100,5.541331988790434E-002,1.148101600202945E-002,5.261106845099969E-002,0.344737036714339,0.265879944378235 
 01/02  05:00:00,0.659133816766326,7.14413003335832,0.000000000000000E+000,6.79820536633205,0.182025160374116,0.182025160374116,0.182025160374116,5.541331988790434E-002,1.148101600202945E-002,6.315175921409334E-002,0.331714549009782,0.323074905856746 
 01/02  06:00:00,0.710339013867254,7.39409334922217,0.000000000000000E+000,6.79533632556088,0.181948340452041,0.181948340452041,0.181948340452041,5.541331988790434E-002,1.148101600202945E-002,7.598154876300982E-002,0.370166776483870,0.573258526652966 
 01/02  07:00:00,0.902828058968717,7.64951005598190,0.000000000000000E+000,6.57966457499225,0.176173627440304,0.176173627440304,0.176173627440304,0.127450643996854,2.640633195888867E-002,0.129758134509170,0.427691308785101,1.04038447516643 
 01/02  08:00:00,1.19501081967150,8.23693267990612,0.000000000000000E+000,7.03626383569873,0.188399288357876,0.188399288357876,0.188399288357876,0.260442581460688,5.396077150394267E-002,0.207406094963531,0.454454059107065,1.16936431824039 
 01/02  09:00:00,1.14012098743071,7.54289551286131,0.000000000000000E+000,6.38057678168765,0.170842957719104,0.170842957719104,0.170842957719104,0.249359925737781,5.166457058390340E-002,0.268690864190452,0.384214656921069,1.13585256267221 
 01/02  10:00:00,0.980459904200776,6.81567088149798,0.000000000000000E+000,5.75987647696561,0.154223413821411,0.154223413821411,0.154223413821411,0.127450643996854,2.640633195888867E-002,0.330033759705594,0.326997742439629,1.03326955495908 
 01/02  11:00:00,0.990939624630057,7.24369781948620,0.000000000000000E+000,6.30903026567076,0.168927265951880,0.168927265951880,0.168927265951880,0.105285332551039,2.181393011881013E-002,0.344876895795482,0.334688187934444,0.911612957074391 
 01/02  12:00:00,0.972101450812541,5.82090550160518,0.000000000000000E+000,4.99499809861375,0.133743433887926,0.133743433887926,0.133743433887926,0.105285332551039,2.181393011881013E-002,0.361120014768658,0.334790727207709,0.802845742954797 
 01/02  13:00:00,0.921404575424312,4.39926112879653,0.000000000000000E+000,3.65857140969812,9.795997792131547E-002,9.795997792131547E-002,9.795997792131547E-002,0.105285332551039,2.181393011881013E-002,0.351846255376571,0.329151067178176,0.718016540318150 
 01/02  14:00:00,0.884339319975148,3.80992644866266,0.000000000000000E+000,3.11893959551187,8.351108115707620E-002,8.351108115707620E-002,8.351108115707620E-002,0.105285332551039,2.181393011881013E-002,0.317848037359318,0.340532926510507,0.667529648562244 
 01/02  15:00:00,0.878633802753310,3.52347938570559,0.000000000000000E+000,2.88125452132483,7.714695100565531E-002,7.714695100565531E-002,7.714695100565531E-002,0.110826626018020,2.296203770497546E-002,0.292642405135342,0.359707770610917,0.617446823520566 
 01/02  16:00:00,0.942253450156743,3.52948356322384,0.000000000000000E+000,2.87960626818406,7.710281824912331E-002,7.710281824912331E-002,7.710281824912331E-002,0.138533299719761,2.870253287892793E-002,0.302863858133087,0.379702928897442,0.623721911543411 
 01/02  17:00:00,1.17602968243489,3.58638730294841,0.000000000000000E+000,2.87137630277912,7.688245703730587E-002,7.688245703730587E-002,7.688245703730587E-002,0.232735907758947,4.822026207769880E-002,0.353721026385214,0.449122016897326,0.684073765571933 
 01/02  18:00:00,1.62804633658559,4.59434297377333,0.000000000000000E+000,3.74375165544290,0.100240719243016,0.100240719243016,0.100240719243016,0.432223917138118,8.955192139527980E-002,0.445070293491817,0.545611473038965,0.813007522601523 
 01/02  19:00:00,1.88933548492233,3.86189439998938,0.000000000000000E+000,2.88920201141457,7.735974880745759E-002,7.735974880745759E-002,7.735974880745759E-002,0.642794513451249,0.133179781632900,0.398284023104866,0.592369381647454,0.931887730065913 
 01/02  20:00:00,1.83645669849726,3.66440847510449,0.000000000000000E+000,2.67112060337219,7.152051607846069E-002,7.152051607846069E-002,7.152051607846069E-002,0.681583842875899,0.141216491979183,0.315346148810717,0.611441686474602,0.951169440247360 
 01/02  21:00:00,1.70638680463646,3.67379693403067,0.000000000000000E+000,2.74958649411517,7.362147737291118E-002,7.362147737291118E-002,7.362147737291118E-002,0.587381166047768,0.121698762780412,0.275875148663200,0.632462237493769,0.880644032838665 
 01/02  22:00:00,1.56598585709488,3.79664324714075,0.000000000000000E+000,2.95939433321002,7.923918138463773E-002,7.923918138463773E-002,7.923918138463773E-002,0.493178558008581,0.102181033581641,0.258342489697899,0.617696582143720,0.794699621416005 
 01/02  23:00:00,1.29269138254473,4.00806337592566,0.000000000000000E+000,3.31396701347877,8.873303241035690E-002,8.873303241035690E-002,8.873303241035690E-002,0.371269276267653,7.692280920891813E-002,0.205881020852975,0.534537231526429,0.657275402639582 
 01/02  24:00:00,1.02350457370930,4.27617962983277,0.000000000000000E+000,3.73546338502071,0.100018796886817,0.100018796886817,0.100018796886817,0.254901287993707,5.281267817006874E-002,0.135920890493347,0.464502907886960,0.508719515879170 
 01/03  01:00:00,0.758687003170186,4.56853765419817,0.000000000000000E+000,4.19072516754676,0.112208646194241,0.112208646194241,0.112208646194241,0.132991937463835,2.755443954505400E-002,8.636931076758889E-002,0.384214656921069,0.351346318149960 
 01/03  02:00:00,0.656022981779740,4.82397856861057,0.000000000000000E+000,4.51994205620581,0.121023583920720,0.121023583920720,0.121023583920720,7.757865884929742E-002,1.607342069256627E-002,7.223881327716383E-002,0.353760492761593,0.279668142687641 
 01/03  03:00:00,0.618502905225614,5.02309260351342,0.000000000000000E+000,4.73890172165971,0.126886332406827,0.126886332406827,0.126886332406827,5.541331988790434E-002,1.148101600202945E-002,5.971530281942931E-002,0.349658921831025,0.260105043959432 
 01/03  04:00:00,0.614124177781396,5.31401587961033,0.000000000000000E+000,5.02451356512147,0.134533724447724,0.134533724447724,0.134533724447724,5.541331988790434E-002,1.148101600202945E-002,5.261106845099969E-002,0.344737036714339,0.265755514781944 
 01/03  05:00:00,0.612394798108838,5.39846508073253,0.000000000000000E+000,5.05261455459274,0.135286141716628,0.135286141716628,0.135286141716628,5.541331988790434E-002,1.148101600202945E-002,6.315175921409334E-002,0.331714549009782,0.323000764970289 
 01/03  06:00:00,0.662672640874086,5.61391802994294,0.000000000000000E+000,5.01511104236521,0.134281967458872,0.134281967458872,0.134281967458872,5.541331988790434E-002,1.148101600202945E-002,7.598154876300982E-002,0.370166776483870,0.573308490569392 
 01/03  07:00:00,0.858345629059418,5.98851590035536,0.000000000000000E+000,4.91835196801326,0.131691197531003,0.131691197531003,0.131691197531003,0.127450643996854,2.640633195888867E-002,0.129758134509170,0.427691308785101,1.04070292651890 
 01/03  08:00:00,1.12931899233832,5.78391878274643,0.000000000000000E+000,4.58283084773830,0.122707461024687,0.122707461024687,0.122707461024687,0.260442581460688,5.396077150394267E-002,0.207406094963531,0.454454059107065,1.16978340904113 
 01/03  09:00:00,1.08787501307623,5.59208462842440,0.000000000000000E+000,4.42931431612576,0.118596983364621,0.118596983364621,0.118596983364621,0.249359925737781,5.166457058390340E-002,0.268690864190452,0.384214656921069,1.13630414379720 
 01/03  10:00:00,0.946729881092202,5.55630821722757,0.000000000000000E+000,4.50014060511188,0.120493390712838,0.120493390712838,0.120493390712838,0.127450643996854,2.640633195888867E-002,0.330033759705594,0.326997742439629,1.03364276254242 
 01/03  11:00:00,0.962810885547103,6.19341921600446,0.000000000000000E+000,5.25848898561441,0.140798526868927,0.140798526868927,0.140798526868927,0.105285332551039,2.181393011881013E-002,0.344876895795482,0.334688187934444,0.911875633649015 
 01/03  12:00:00,0.954533964441280,5.16504484694074,0.000000000000000E+000,4.33889440461550,0.116175947516663,0.116175947516663,0.116175947516663,0.105285332551039,2.181393011881013E-002,0.361120014768658,0.334790727207709,0.803088782288609 
 01/03  13:00:00,0.928189090463067,4.65282962910170,0.000000000000000E+000,3.91195685624640,0.104744492960069,0.104744492960069,0.104744492960069,0.105285332551039,2.181393011881013E-002,0.351846255376571,0.329151067178176,0.718199594075043 
 01/03  14:00:00,0.898976436830421,4.35673687278713,0.000000000000000E+000,3.66560098094136,9.814819801234838E-002,9.814819801234838E-002,9.814819801234838E-002,0.105285332551039,2.181393011881013E-002,0.317848037359318,0.340532926510507,0.667678687257234 
 01/03  15:00:00,0.895759302100649,4.16316613937955,0.000000000000000E+000,3.52085105471009,9.427245035299188E-002,9.427245035299188E-002,9.427245035299188E-002,0.110826626018020,2.296203770497546E-002,0.292642405135342,0.359707770610917,0.617537043809273 
 01/03  16:00:00,0.956649759055706,4.06730352632261,0.000000000000000E+000,3.41727405109469,9.149912714808565E-002,9.149912714808565E-002,9.149912714808565E-002,0.138533299719761,2.870253287892793E-002,0.302863858133087,0.379702928897442,0.623874091731580 
 01/03  17:00:00,1.18659455648738,3.98114429915742,0.000000000000000E+000,3.26594913727419,8.744733108979251E-002,8.744733108979251E-002,8.744733108979251E-002,0.232735907758947,4.822026207769880E-002,0.353721026385214,0.449122016897326,0.684257927285848 
 01/03  18:00:00,1.63397670993059,4.81610550843744,0.000000000000000E+000,3.96523694800060,0.106171092588015,0.106171092588015,0.106171092588015,0.432223917138118,8.955192139527980E-002,0.445070293491817,0.545611473038965,0.813284764707947 
 01/03  19:00:00,1.89159512213825,3.94658074596146,0.000000000000000E+000,2.97359406917027,7.961938602338509E-002,7.961938602338509E-002,7.961938602338509E-002,0.642794513451249,0.133179781632900,0.398284023104866,0.592369381647454,0.932182018282301 
 01/03  20:00:00,1.83530779852634,3.62185754220841,0.000000000000000E+000,2.62821193112254,7.037161610754118E-002,7.037161610754118E-002,7.037161610754118E-002,0.681583842875899,0.141216491979183,0.315346148810717,0.611441686474602,0.951527179600907 
 01/03  21:00:00,1.70236448814122,3.52389523915427,0.000000000000000E+000,2.59936257162667,6.959916087767526E-002,6.959916087767526E-002,6.959916087767526E-002,0.587381166047768,0.121698762780412,0.275875148663200,0.632462237493769,0.880966260450758 
 01/03  22:00:00,1.55823093748379,3.50730605904338,0.000000000000000E+000,2.66976659159878,7.148426177354894E-002,7.148426177354894E-002,7.148426177354894E-002,0.493178558008581,0.102181033581641,0.258342489697899,0.617696582143720,0.794990174929876 
 01/03  23:00:00,1.28152272385767,3.59117749335664,0.000000000000000E+000,2.89684426371686,7.756437372329683E-002,7.756437372329683E-002,7.756437372329683E-002,0.371269276267653,7.692280920891813E-002,0.205881020852975,0.534537231526429,0.657512269832451 
 01/03  24:00:00,1.00952340683757,3.75415367598018,0.000000000000000E+000,3.21330016615785,8.603763001508699E-002,8.603763001508699E-002,8.603763001508699E-002,0.254901287993707,5.281267817006874E-002,0.135920890493347,0.464502907886960,0.508856780889424 
 01/04  01:00:00,0.744821803661977,4.05077044448340,0.000000000000000E+000,3.67289305297398,9.834344668603107E-002,9.834344668603107E-002,9.834344668603107E-002,0.132991937463835,2.755443954505400E-002,8.636931076758889E-002,0.384214656921069,0.351411223007970 
 01/04  02:00:00,0.638437138553044,4.16719949186056,0.000000000000000E+000,3.86315277746283,0.103437740694025,0.103437740694025,0.103437740694025,7.757865884929742E-002,1.607342069256627E-002,7.223881327716383E-002,0.353760492761593,0.279678344680616 
 01/04  03:00:00,0.598702745110849,4.28358323620324,0.000000000000000E+000,3.99941299125686,0.107086172292062,0.107086172292062,0.107086172292062,5.541331988790434E-002,1.148101600202945E-002,5.971530281942931E-002,0.349658921831025,0.260084407052070 
 01/04  04:00:00,0.591252037771532,4.45977732070042,0.000000000000000E+000,4.17029371642039,0.111661584437858,0.111661584437858,0.111661584437858,5.541331988790434E-002,1.148101600202945E-002,5.261106845099969E-002,0.344737036714339,0.265736804573112 
 01/04  05:00:00,0.588517822317340,4.50672431951802,0.000000000000000E+000,4.16086648732594,0.111409165925129,0.111409165925129,0.111409165925129,5.541331988790434E-002,1.148101600202945E-002,6.315175921409334E-002,0.331714549009782,0.323008071022556 
 01/04  06:00:00,0.636252099536361,4.62732105094143,0.000000000000000E+000,4.02836687175517,0.107861426121147,0.107861426121147,0.107861426121147,5.541331988790434E-002,1.148101600202945E-002,7.598154876300982E-002,0.370166776483870,0.573455682177934 
 01/04  07:00:00,0.838110299287478,5.23311692911975,0.000000000000000E+000,4.16261068937705,0.111455867759064,0.111455867759064,0.111455867759064,0.127450643996854,2.640633195888867E-002,0.129758134509170,0.427691308785101,1.04104523391952 
 01/04  08:00:00,1.10142093174187,4.74234165184687,0.000000000000000E+000,3.54090485867593,9.480940042823828E-002,9.480940042823828E-002,9.480940042823828E-002,0.260442581460688,5.396077150394267E-002,0.207406094963531,0.454454059107065,1.17013226720392 
 01/04  09:00:00,1.05694662450276,4.43734214528407,0.000000000000000E+000,3.27421280850990,8.766859479115222E-002,8.766859479115222E-002,8.766859479115222E-002,0.249359925737781,5.166457058390340E-002,0.268690864190452,0.384214656921069,1.13666316827272 
 01/04  10:00:00,0.915814296012262,4.40201416833810,0.000000000000000E+000,3.34551727742588,8.957780563289855E-002,8.957780563289855E-002,8.957780563289855E-002,0.127450643996854,2.640633195888867E-002,0.330033759705594,0.326997742439629,1.03397204133894 
 01/04  11:00:00,0.925014037386163,4.78208077992145,0.000000000000000E+000,3.84686690287578,0.103001678707986,0.103001678707986,0.103001678707986,0.105285332551039,2.181393011881013E-002,0.344876895795482,0.334688187934444,0.912159280304646 
 01/04  12:00:00,0.922816718193134,3.98064060871144,0.000000000000000E+000,3.15433094533193,8.445870126851890E-002,8.445870126851890E-002,8.445870126851890E-002,0.105285332551039,2.181393011881013E-002,0.361120014768658,0.334790727207709,0.803248003342889 
 01/04  13:00:00,0.906463386606224,3.84162626779331,0.000000000000000E+000,3.10055366207597,8.301878910322509E-002,8.301878910322509E-002,8.301878910322509E-002,0.105285332551039,2.181393011881013E-002,0.351846255376571,0.329151067178176,0.718399426937071 
 01/04  14:00:00,0.878873845059350,3.60611621619341,0.000000000000000E+000,2.91481714987977,7.804560624127754E-002,7.804560624127754E-002,7.804560624127754E-002,0.105285332551039,2.181393011881013E-002,0.317848037359318,0.340532926510507,0.667841861725090 
 01/04  15:00:00,0.877591465857286,3.48479004751975,0.000000000000000E+000,2.84232572562698,7.610461410963146E-002,7.610461410963146E-002,7.610461410963146E-002,0.110826626018020,2.296203770497546E-002,0.292642405135342,0.359707770610917,0.617686281032604 
 01/04  16:00:00,0.944089146434221,3.59838347718934,0.000000000000000E+000,2.94816514355531,7.893851452660304E-002,7.893851452660304E-002,7.893851452660304E-002,0.138533299719761,2.870253287892793E-002,0.302863858133087,0.379702928897442,0.624062950137686 
 01/04  17:00:00,1.17455156681894,3.53159807830187,0.000000000000000E+000,2.81617221180758,7.540434142135682E-002,7.540434142135682E-002,7.540434142135682E-002,0.232735907758947,4.822026207769880E-002,0.353721026385214,0.449122016897326,0.684488631896934 
 01/04  18:00:00,1.59617200316681,3.40450689680556,0.000000000000000E+000,2.55332136519902,6.836638582423019E-002,6.836638582423019E-002,6.836638582423019E-002,0.432223917138118,8.955192139527980E-002,0.445070293491817,0.545611473038965,0.813601735877632 
 01/04  19:00:00,1.89278409528303,3.99135442547468,0.000000000000000E+000,3.01799937883543,8.080835916816421E-002,8.080835916816421E-002,8.080835916816421E-002,0.642794513451249,0.133179781632900,0.398284023104866,0.592369381647454,0.932550388130358 
 01/04  20:00:00,1.82892376463635,3.38366368928309,0.000000000000000E+000,2.38978349979720,6.398758221755593E-002,6.398758221755593E-002,6.398758221755593E-002,0.681583842875899,0.141216491979183,0.315346148810717,0.611441686474602,0.951761758000947 
 01/04  21:00:00,1.69148262277420,3.11767266664808,0.000000000000000E+000,2.19295086798245,5.871729551065828E-002,5.871729551065828E-002,5.871729551065828E-002,0.587381166047768,0.121698762780412,0.275875148663200,0.632462237493769,0.881155391588797 
 01/04  22:00:00,1.54644537888461,3.06739431531527,0.000000000000000E+000,2.22960410225133,5.969870317437294E-002,5.969870317437294E-002,5.969870317437294E-002,0.493178558008581,0.102181033581641,0.258342489697899,0.617696582143720,0.795240920549213 
 01/04  23:00:00,1.26640457877927,3.02674839855445,0.000000000000000E+000,2.33221762204954,6.244622864489267E-002,6.244622864489267E-002,6.244622864489267E-002,0.371269276267653,7.692280920891813E-002,0.205881020852975,0.534537231526429,0.657709816697580 
 01/04  24:00:00,0.994354177382364,3.18775572607726,0.000000000000000E+000,2.64676564492150,7.086840055987870E-002,7.086840055987870E-002,7.086840055987870E-002,0.254901287993707,5.281267817006874E-002,0.135920890493347,0.464502907886960,0.508993352222887 
 01/05  01:00:00,0.728960302580378,3.45842826868801,0.000000000000000E+000,3.08050383848629,8.248194560443092E-002,8.248194560443092E-002,8.248194560443092E-002,0.132991937463835,2.755443954505400E-002,8.636931076758889E-002,0.384214656921069,0.351458261700271 
 01/05  02:00:00,0.626292138475571,3.71366257625693,0.000000000000000E+000,3.40956600665001,9.129274061655185E-002,9.129274061655185E-002,9.129274061655185E-002,7.757865884929742E-002,1.607342069256627E-002,7.223881327716383E-002,0.353760492761593,0.279728199889836 
 01/05  03:00:00,0.590076821709938,3.96146882311091,0.000000000000000E+000,3.67725533660567,9.846024889115221E-002,9.846024889115221E-002,9.846024889115221E-002,5.541331988790434E-002,1.148101600202945E-002,5.971530281942931E-002,0.349658921831025,0.260127648610963 
 01/05  04:00:00,0.582690146030255,4.14007111605163,0.000000000000000E+000,3.85052749145525,0.103099692696581,0.103099692696581,0.103099692696581,5.541331988790434E-002,1.148101600202945E-002,5.261106845099969E-002,0.344737036714339,0.265796824889470 
 01/05  05:00:00,0.583751648843062,4.32875350438925,0.000000000000000E+000,3.98286128176473,0.106642992450851,0.106642992450851,0.106642992450851,5.541331988790434E-002,1.148101600202945E-002,6.315175921409334E-002,0.331714549009782,0.323042461455015 
 01/05  06:00:00,0.635805175832906,4.61078246718108,0.000000000000000E+000,4.01167533794240,0.107414502417694,0.107414502417694,0.107414502417694,5.541331988790434E-002,1.148101600202945E-002,7.598154876300982E-002,0.370166776483870,0.573608632230344 
 01/05  07:00:00,0.832913360880461,5.03940685965543,0.000000000000000E+000,3.96851744152900,0.106258929352048,0.106258929352048,0.106258929352048,0.127450643996854,2.640633195888867E-002,0.129758134509170,0.427691308785101,1.04142841230323 
 01/05  08:00:00,1.12023181098967,5.44538302401080,0.000000000000000E+000,4.24344630945661,0.113620279676039,0.113620279676039,0.113620279676039,0.260442581460688,5.396077150394267E-002,0.207406094963531,0.454454059107065,1.17063218858717 
 01/05  09:00:00,1.07500771006904,5.11230880523688,0.000000000000000E+000,3.94875125454723,0.105729680357430,0.105729680357430,0.105729680357430,0.249359925737781,5.166457058390340E-002,0.268690864190452,0.384214656921069,1.13709138218822 
 01/05  10:00:00,0.933573453898727,5.06565168786955,0.000000000000000E+000,4.00877944512374,0.107336963519362,0.107336963519362,0.107336963519362,0.127450643996854,2.640633195888867E-002,0.330033759705594,0.326997742439629,1.03434739317253 
 01/05  11:00:00,0.942299946043479,5.42808685022681,0.000000000000000E+000,4.49245434119788,0.120287587365303,0.120287587365303,0.120287587365303,0.105285332551039,2.181393011881013E-002,0.344876895795482,0.334688187934444,0.912577912287893 
 01/05  12:00:00,0.934001542466225,4.39882026022681,0.000000000000000E+000,3.57205744115544,9.564352554160811E-002,9.564352554160811E-002,9.564352554160811E-002,0.105285332551039,2.181393011881013E-002,0.361120014768658,0.334790727207709,0.803701159034743 
 01/05  13:00:00,0.892322955504499,3.31387970349700,0.000000000000000E+000,2.57244230428119,6.887835800150120E-002,6.887835800150120E-002,6.887835800150120E-002,0.105285332551039,2.181393011881013E-002,0.351846255376571,0.329151067178176,0.718764220435541 
 01/05  14:00:00,0.868497504789034,3.21897136928159,0.000000000000000E+000,2.52728560224330,6.766926597096003E-002,6.766926597096003E-002,6.766926597096003E-002,0.105285332551039,2.181393011881013E-002,0.317848037359318,0.340532926510507,0.668228562449744 
 01/05  15:00:00,0.870146540130828,3.20704900312082,0.000000000000000E+000,2.56427551585631,6.865968838317148E-002,6.865968838317148E-002,6.865968838317148E-002,0.110826626018020,2.296203770497546E-002,0.292642405135342,0.359707770610917,0.617995446404331 
 01/05  16:00:00,0.934601942135475,3.24431897932194,0.000000000000000E+000,2.59384070267760,6.945131022785568E-002,6.945131022785568E-002,6.945131022785568E-002,0.138533299719761,2.870253287892793E-002,0.302863858133087,0.379702928897442,0.624322893147968 
