Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Electricity [kWh](Hourly) 
 01/01  01:00:00,1.02154101587498,6.49042222653988,0.000000000000000E+000,6.46245482579150,0.000000000000000E+000,0.159915639807066,0.159915639807066,0.159915639807066,0.154019599327161,3.317992398525795E-002,9.294299910333617E-002,0.406035247778074,0.158803592558885 
 01/01  02:00:00,0.844075624527959,6.86126721385291,0.000000000000000E+000,6.83551660467705,0.000000000000000E+000,0.170110020659813,0.170110020659813,0.170110020659813,8.984479946806206E-002,1.935495279772985E-002,7.618584051012475E-002,0.373851509163160,9.808448861386922E-002 
 01/01  03:00:00,0.777755943180993,6.83393210820253,0.000000000000000E+000,6.80848005681424,0.000000000000000E+000,0.169826763241580,0.169826763241580,0.169826763241580,6.417484765829316E-002,1.382496603892098E-002,6.232654333565033E-002,0.369516998911993,8.144181067935641E-002 
 01/01  04:00:00,0.767104067600002,6.75261113763517,0.000000000000000E+000,6.72751735559194,0.000000000000000E+000,0.168060856021455,0.168060856021455,0.168060856021455,6.417484765829316E-002,1.382496603892098E-002,5.397647371529803E-002,0.364315586610592,8.610732424024234E-002 
 01/01  05:00:00,0.812133848184900,6.65767214391609,0.000000000000000E+000,6.63352628284831,0.000000000000000E+000,0.165976290858470,0.165976290858470,0.165976290858470,6.417484765829316E-002,1.382496603892098E-002,6.582291696649339E-002,0.350553516563136,0.135137296784385 
 01/01  06:00:00,1.07487127395668,6.51261634525021,0.000000000000000E+000,6.48567150492416,0.000000000000000E+000,0.162324279919923,0.162324279919923,0.162324279919923,6.417484765829316E-002,1.382496603892098E-002,8.007824464053613E-002,0.391189550167829,0.346635372215976 
 01/01  07:00:00,1.68697883705759,6.23270095114872,0.000000000000000E+000,6.20156883785235,0.000000000000000E+000,0.155184685649920,0.155184685649920,0.155184685649920,0.147602159173913,3.179742000169565E-002,0.140383655227083,0.451981056440445,0.743385847249335 
 01/01  08:00:00,2.12728932038223,6.58993931594035,0.000000000000000E+000,6.55685911308026,0.000000000000000E+000,0.163952042355624,0.163952042355624,0.163952042355624,0.301621758501075,6.497734398695361E-002,0.228567473812190,0.480263735829312,0.856262940581879 
 01/01  09:00:00,2.05905019455941,6.03902945623359,0.000000000000000E+000,6.01106205548521,0.000000000000000E+000,0.150936435858177,0.150936435858177,0.150936435858177,0.288786798529254,6.221235318185273E-002,0.301128191032485,0.406035247778074,0.833307154864366 
 01/01  10:00:00,1.81355686398202,5.99330332380085,0.000000000000000E+000,5.96950080418874,0.000000000000000E+000,0.149450307902304,0.149450307902304,0.149450307902304,0.147602159173913,3.179742000169565E-002,0.375064854196324,0.345568829774295,0.747429279618290 
