Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 01/01  01:00:00,0.758304053842913,4.32246909433570,0.000000000000000E+000,3.93091135172493,0.105252008531220,0.105252008531220,0.105252008531220,0.132991937463835,2.755443954505400E-002,9.294299910333617E-002,0.384214656921069,0.365091574109312 
 01/01  02:00:00,0.651775023409340,4.52527782506647,0.000000000000000E+000,4.21387889992965,0.112828598317360,0.112828598317360,0.112828598317360,7.757865884929742E-002,1.607342069256627E-002,7.618584051012475E-002,0.353760492761593,0.287030555419744 
 01/01  03:00:00,0.617682306545469,4.90031752109416,0.000000000000000E+000,4.61073071720532,0.123454493210461,0.123454493210461,0.123454493210461,5.541331988790434E-002,1.148101600202945E-002,6.232654333565033E-002,0.349658921831025,0.265500965994542 
 01/01  04:00:00,0.612928455732592,5.22406526215892,0.000000000000000E+000,4.92886157169363,0.131972597134620,0.131972597134620,0.131972597134620,5.541331988790434E-002,1.148101600202945E-002,5.397647371529803E-002,0.344737036714339,0.271456890758351 
 01/01  05:00:00,0.615972014114770,5.44396350145851,0.000000000000000E+000,5.08645366820051,0.136192199970160,0.136192199970160,0.136192199970160,5.541331988790434E-002,1.148101600202945E-002,6.582291696649339E-002,0.331714549009782,0.334660072088477 
 01/01  06:00:00,0.669096478486674,5.73437079790289,0.000000000000000E+000,5.10202423282195,0.136609109193934,0.136609109193934,0.136609109193934,5.541331988790434E-002,1.148101600202945E-002,8.007824464053613E-002,0.370166776483870,0.606848068072602 
 01/01  07:00:00,0.868853300413437,6.06108711645715,0.000000000000000E+000,4.91395057550023,0.131573348167109,0.131573348167109,0.131573348167109,0.127450643996854,2.640633195888867E-002,0.140383655227083,0.427691308785101,1.11767553513372 
 01/01  08:00:00,1.14949458145985,5.84090636355266,0.000000000000000E+000,4.54601395385817,0.121721671297564,0.121721671297564,0.121721671297564,0.260442581460688,5.396077150394267E-002,0.228567473812190,0.454454059107065,1.26358788372746 
 01/01  09:00:00,1.11593494356783,5.52678751798106,0.000000000000000E+000,4.26582900838667,0.114219587014197,0.114219587014197,0.114219587014197,0.249359925737781,5.166457058390340E-002,0.301128191032485,0.384214656921069,1.23449234109296 
 01/01  10:00:00,0.979057305164631,5.17245767889942,0.000000000000000E+000,4.02568883024568,0.107789720294538,0.107789720294538,0.107789720294538,0.127450643996854,2.640633195888867E-002,0.375064854196324,0.326997742439629,1.12424399908047 
 01/01  11:00:00,0.998278305794847,5.69429022515020,0.000000000000000E+000,4.68151131271972,0.125349677094386,0.125349677094386,0.125349677094386,0.105285332551039,2.181393011881013E-002,0.395793165817765,0.334688187934444,0.989724315689419 
 01/01  12:00:00,0.992071440465804,4.67123495442489,0.000000000000000E+000,3.78049807665524,0.101224622031166,0.101224622031166,0.101224622031166,0.105285332551039,2.181393011881013E-002,0.413608816278677,0.334790727207709,0.867675217733030 
 01/01  13:00:00,0.961409432754289,4.16394432510716,0.000000000000000E+000,3.36704762690375,9.015429091179754E-002,9.015429091179754E-002,9.015429091179754E-002,0.105285332551039,2.181393011881013E-002,0.399656799716067,0.329151067178176,0.774223519423142 
 01/01  14:00:00,0.923235941434829,3.68344817875327,0.000000000000000E+000,2.94372528557357,7.881963523161052E-002,7.881963523161052E-002,7.881963523161052E-002,0.105285332551039,2.181393011881013E-002,0.361436104744461,0.340532926510507,0.716265688591154 
 01/01  15:00:00,0.910970009918086,3.31399710425170,0.000000000000000E+000,2.62768677091065,7.035755469476511E-002,7.035755469476511E-002,7.035755469476511E-002,0.110826626018020,2.296203770497546E-002,0.331768008611008,0.359707770610917,0.661532292480880 
 01/01  16:00:00,0.963163175595188,2.97024884809507,0.000000000000000E+000,2.27646930748475,6.095354118512588E-002,6.095354118512588E-002,6.095354118512588E-002,0.138533299719761,2.870253287892793E-002,0.339922860635529,0.379702928897442,0.667624157113960 
 01/01  17:00:00,1.19554342194100,3.02760801982931,0.000000000000000E+000,2.25871826219612,6.047824856135875E-002,6.047824856135875E-002,6.047824856135875E-002,0.232735907758947,4.822026207769880E-002,0.389638974367272,0.449122016897326,0.737952523035818 
 01/01  18:00:00,1.64726327386425,4.05650815330057,0.000000000000000E+000,3.14114711656963,8.410569802494432E-002,8.410569802494432E-002,8.410569802494432E-002,0.432223917138118,8.955192139527980E-002,0.480422251988538,0.545611473038965,0.877777241002048 
 01/01  19:00:00,1.91106952462724,3.47608424317414,0.000000000000000E+000,2.41950709511485,6.478344552456718E-002,6.478344552456718E-002,6.478344552456718E-002,0.642794513451249,0.133179781632900,0.432594366092666,0.592369381647454,1.01577248955040 
 01/01  20:00:00,1.86119959102698,3.40329300841926,0.000000000000000E+000,2.31624772171823,6.201862701882803E-002,6.201862701882803E-002,6.201862701882803E-002,0.681583842875899,0.141216491979183,0.349590930400065,0.611441686474602,1.04492685521607 
 01/01  21:00:00,1.73453673656810,3.51265279150998,0.000000000000000E+000,2.49915333006047,6.691601109267577E-002,6.691601109267577E-002,6.691601109267577E-002,0.587381166047768,0.121698762780412,0.310730546875078,0.632462237493769,0.969933054372689 
 01/01  22:00:00,1.59735985001337,3.71347040197436,0.000000000000000E+000,2.80130587945736,7.500628834934656E-002,7.500628834934656E-002,7.500628834934656E-002,0.493178558008581,0.102181033581641,0.293949375651685,0.617696582143720,0.869615230002294 
 01/01  23:00:00,1.32132266039824,4.07956043702235,0.000000000000000E+000,3.32659212384888,8.907107570502440E-002,8.907107570502440E-002,8.907107570502440E-002,0.371269276267653,7.692280920891813E-002,0.234174255411816,0.534537231526429,0.716147353366144 
 01/01  24:00:00,1.04485891929648,4.53019410305666,0.000000000000000E+000,3.95280736796220,0.105838284710354,0.105838284710354,0.105838284710354,0.254901287993707,5.281267817006874E-002,0.151455748256992,0.464502907886960,0.545390006161567 
 01/02  01:00:00,0.771462109010977,5.04558406803366,0.000000000000000E+000,4.66784488497378,0.124983752035029,0.124983752035029,0.124983752035029,0.132991937463835,2.755443954505400E-002,8.636931076758889E-002,0.384214656921069,0.351273014558448 
 01/02  02:00:00,0.673743369163939,5.48580079645471,0.000000000000000E+000,5.18175623816365,0.138743971304918,0.138743971304918,0.138743971304918,7.757865884929742E-002,1.607342069256627E-002,7.223881327716383E-002,0.353760492761593,0.279676188573966 
 01/02  03:00:00,0.640752800660489,5.85410902662009,0.000000000000000E+000,5.56988222037102,0.149136227841702,0.149136227841702,0.149136227841702,5.541331988790434E-002,1.148101600202945E-002,5.971530281942931E-002,0.349658921831025,0.260140968354766 
 01/02  04:00:00,0.636636725458181,6.15486670336501,0.000000000000000E+000,5.86530349829091,0.157046272124507,0.157046272124507,0.157046272124507,5.541331988790434E-002,1.148101600202945E-002,5.261106845099969E-002,0.344737036714339,0.265816405367165 
 01/02  05:00:00,0.643473564296595,6.55924126912348,0.000000000000000E+000,6.21333230725042,0.166364907904386,0.166364907904386,0.166364907904386,5.541331988790434E-002,1.148101600202945E-002,6.315175921409334E-002,0.331714549009782,0.323059200703554 
 01/02  06:00:00,0.702980619538179,7.11927499399886,0.000000000000000E+000,6.52051785698936,0.174589946122967,0.174589946122967,0.174589946122967,5.541331988790434E-002,1.148101600202945E-002,7.598154876300982E-002,0.370166776483870,0.573258640001176 
 01/02  07:00:00,0.924600821422207,8.46267054452491,0.000000000000000E+000,7.39282529544967,0.197946389893794,0.197946389893794,0.197946389893794,0.127450643996854,2.640633195888867E-002,0.129758134509170,0.427691308785101,1.04038424325204 
 01/02  08:00:00,1.18348597627241,7.80650706323101,0.000000000000000E+000,6.60583843691949,0.176874444958779,0.176874444958779,0.176874444958779,0.260442581460688,5.396077150394267E-002,0.207406094963531,0.454454059107065,1.16936410034450 
 01/02  09:00:00,1.12340044651400,6.91842318582804,0.000000000000000E+000,5.75610447931862,0.154122416802400,0.154122416802400,0.154122416802400,0.249359925737781,5.166457058390340E-002,0.268690864190452,0.384214656921069,1.13585253800796 
 01/02  10:00:00,0.947097871899127,5.56967858789669,0.000000000000000E+000,4.51388418359999,0.120861381519765,0.120861381519765,0.120861381519765,0.127450643996854,2.640633195888867E-002,0.330033759705594,0.326997742439629,1.03326955472343 
 01/02  11:00:00,0.937234094068175,5.23792341717735,0.000000000000000E+000,4.30325685875768,0.115221735389998,0.115221735389998,0.115221735389998,0.105285332551039,2.181393011881013E-002,0.344876895795482,0.334688187934444,0.911611961678625 
 01/02  12:00:00,0.909728011428552,3.49140689832984,0.000000000000000E+000,2.66549898175910,7.136999450393576E-002,7.136999450393576E-002,7.136999450393576E-002,0.105285332551039,2.181393011881013E-002,0.361120014768658,0.334790727207709,0.802846256534119 
 01/02  13:00:00,0.868876364612155,2.43745081332390,0.000000000000000E+000,1.69676808595379,4.543176710915739E-002,4.543176710915739E-002,4.543176710915739E-002,0.105285332551039,2.181393011881013E-002,0.351846255376571,0.329151067178176,0.718009548589843 
 01/02  14:00:00,0.832594266036969,1.87738199631205,0.000000000000000E+000,1.18638531213328,3.176602721889700E-002,3.176602721889700E-002,3.176602721889700E-002,0.105285332551039,2.181393011881013E-002,0.317848037359318,0.340532926510507,0.667539479590217 
 01/02  15:00:00,0.826765708213793,1.58633919913569,0.000000000000000E+000,0.944104965102762,2.527885646613691E-002,2.527885646613691E-002,2.527885646613691E-002,0.110826626018020,2.296203770497546E-002,0.292642405135342,0.359707770610917,0.617456193172751 
 01/02  16:00:00,0.890943142307746,1.61324821039959,0.000000000000000E+000,0.963288713785168,2.579251040012737E-002,2.579251040012737E-002,2.579251040012737E-002,0.138533299719761,2.870253287892793E-002,0.302863858133087,0.379702928897442,0.623804113118069 
 01/02  17:00:00,1.13481034565552,2.04701165585250,0.000000000000000E+000,1.33193243735826,3.566312025793283E-002,3.566312025793283E-002,3.566312025793283E-002,0.232735907758947,4.822026207769880E-002,0.353721026385214,0.449122016897326,0.684141983896877 
 01/02  18:00:00,1.60391237551619,3.69295470706240,0.000000000000000E+000,2.84240580130013,7.610675817361089E-002,7.610675817361089E-002,7.610675817361089E-002,0.432223917138118,8.955192139527980E-002,0.445070293491817,0.545611473038965,0.812965110033354 
 01/02  19:00:00,1.87779903914764,3.43100527542608,0.000000000000000E+000,2.45834329159440,6.582330303277391E-002,6.582330303277391E-002,6.582330303277391E-002,0.642794513451249,0.133179781632900,0.398284023104866,0.592369381647454,0.931857325322781 
 01/02  20:00:00,1.83545731241104,3.62706493993816,0.000000000000000E+000,2.63379591792518,7.052112999223692E-002,7.052112999223692E-002,7.052112999223692E-002,0.681583842875899,0.141216491979183,0.315346148810717,0.611441686474602,0.951150590528030 
 01/02  21:00:00,1.71565011450348,4.01974585751147,0.000000000000000E+000,3.09554901225592,8.288478723993592E-002,8.288478723993592E-002,8.288478723993592E-002,0.587381166047768,0.121698762780412,0.275875148663200,0.632462237493769,0.880630438178709 
 01/02  22:00:00,1.58501842102403,4.50746049499696,0.000000000000000E+000,3.67021517782429,9.827174531378363E-002,9.827174531378363E-002,9.827174531378363E-002,0.493178558008581,0.102181033581641,0.258342489697899,0.617696582143720,0.794696024657958 
 01/02  23:00:00,1.31988961787756,5.02388681605051,0.000000000000000E+000,4.32975619896460,0.115931267743179,0.115931267743179,0.115931267743179,0.371269276267653,7.692280920891813E-002,0.205881020852975,0.534537231526429,0.657309657278602 
 01/02  24:00:00,1.05782189834347,5.55787919362341,0.000000000000000E+000,5.01713356735539,0.134336121520990,0.134336121520990,0.134336121520990,0.254901287993707,5.281267817006874E-002,0.135920890493347,0.464502907886960,0.508748897335142 
 01/03  01:00:00,0.798982651355774,6.07357888358272,0.000000000000000E+000,5.69567146822328,0.152504294379827,0.152504294379827,0.152504294379827,0.132991937463835,2.755443954505400E-002,8.636931076758889E-002,0.384214656921069,0.351441246857975 
 01/03  02:00:00,0.700053009958713,6.46854603019427,0.000000000000000E+000,6.16435853814075,0.165053612099693,0.165053612099693,0.165053612099693,7.757865884929742E-002,1.607342069256627E-002,7.223881327716383E-002,0.353760492761593,0.279819122336419 
 01/03  03:00:00,0.666281793659150,6.80767238422166,0.000000000000000E+000,6.52332918805318,0.174665220840364,0.174665220840364,0.174665220840364,5.541331988790434E-002,1.148101600202945E-002,5.971530281942931E-002,0.349658921831025,0.260257358274183 
 01/03  04:00:00,0.661001749163135,7.06493086578070,0.000000000000000E+000,6.77527899047772,0.181411295829460,0.181411295829460,0.181411295829460,5.541331988790434E-002,1.148101600202945E-002,5.261106845099969E-002,0.344737036714339,0.265905075596045 
 01/03  05:00:00,0.664441849442849,7.34242890867362,0.000000000000000E+000,6.99644772003764,0.187333193050639,0.187333193050639,0.187333193050639,5.541331988790434E-002,1.148101600202945E-002,6.315175921409334E-002,0.331714549009782,0.323131427466460 
 01/03  06:00:00,0.718550802511465,7.70096359540384,0.000000000000000E+000,7.10202703531508,0.190160129096252,0.190160129096252,0.190160129096252,5.541331988790434E-002,1.148101600202945E-002,7.598154876300982E-002,0.370166776483870,0.573438063080439 
 01/03  07:00:00,0.914716857029547,8.09393841093830,0.000000000000000E+000,7.02368281186814,0.188062425501133,0.188062425501133,0.188062425501133,0.127450643996854,2.640633195888867E-002,0.129758134509170,0.427691308785101,1.04079459324696 
 01/03  08:00:00,1.18305398008192,7.79085226470066,0.000000000000000E+000,6.58970441009395,0.176442448768292,0.176442448768292,0.176442448768292,0.260442581460688,5.396077150394267E-002,0.207406094963531,0.454454059107065,1.16984332863970 
 01/03  09:00:00,1.12753224884979,7.07320236117808,0.000000000000000E+000,5.91041743668128,0.158254219138183,0.158254219138183,0.158254219138183,0.249359925737781,5.166457058390340E-002,0.268690864190452,0.384214656921069,1.13631875599536 
 01/03  10:00:00,0.953124229233118,5.79516733825819,0.000000000000000E+000,4.73895424909614,0.126887738853753,0.126887738853753,0.126887738853753,0.127450643996854,2.640633195888867E-002,0.330033759705594,0.326997742439629,1.03368823958876 
 01/03  11:00:00,0.943994189011330,5.49075930622238,0.000000000000000E+000,4.55573027300991,0.121981830333153,0.121981830333153,0.121981830333153,0.105285332551039,2.181393011881013E-002,0.344876895795482,0.334688187934444,0.911974436471404 
 01/03  12:00:00,0.912963310782445,3.61254409337391,0.000000000000000E+000,2.78632969210766,7.460529385782705E-002,7.460529385782705E-002,7.460529385782705E-002,0.105285332551039,2.181393011881013E-002,0.361120014768658,0.334790727207709,0.803152741229607 
 01/03  13:00:00,0.869405115555661,2.45746013737089,0.000000000000000E+000,1.71651567191499,4.596051805266253E-002,4.596051805266253E-002,4.596051805266253E-002,0.105285332551039,2.181393011881013E-002,0.351846255376571,0.329151067178176,0.718271286675634 
 01/03  14:00:00,0.831678801163184,1.84342400902822,0.000000000000000E+000,1.15219488370639,3.085056234511041E-002,3.085056234511041E-002,3.085056234511041E-002,0.105285332551039,2.181393011881013E-002,0.317848037359318,0.340532926510507,0.667771920733287 
 01/03  15:00:00,0.825010186650896,1.52099369514284,0.000000000000000E+000,0.878540423997224,2.352333490324095E-002,2.352333490324095E-002,2.352333490324095E-002,0.110826626018020,2.296203770497546E-002,0.292642405135342,0.359707770610917,0.617675230285442 
 01/03  16:00:00,0.889406284265516,1.55606639706167,0.000000000000000E+000,0.905890733371365,2.425565235789825E-002,2.425565235789825E-002,2.425565235789825E-002,0.138533299719761,2.870253287892793E-002,0.302863858133087,0.379702928897442,0.624020280193944 
 01/03  17:00:00,1.13518500490204,2.06124249259443,0.000000000000000E+000,1.34592506615219,3.603777950445748E-002,3.603777950445748E-002,3.603777950445748E-002,0.232735907758947,4.822026207769880E-002,0.353721026385214,0.449122016897326,0.684380191844885 
 01/03  18:00:00,1.60897840868805,3.88243982238029,0.000000000000000E+000,3.03161005099943,8.117279134547417E-002,8.117279134547417E-002,8.117279134547417E-002,0.432223917138118,8.955192139527980E-002,0.445070293491817,0.545611473038965,0.813245975651966 
